station_id,number_of_chargers,max_station_power_kw,parking_spots,station_age_years,charger_type,station_type,renewable_energy_source,avg_utilization,congestion_freq,total_sessions,avg_wait_time,avg_session_duration,power_per_charger,charger_to_parking_ratio,target_high_util,target_high_congestion,availability,avg_capacity_utilization,avg_duration_min,avg_energy_per_session,avg_revenue_per_session,avg_users_per_day,avg_utilization_rate,avg_wait_time_min,city,congested_hours,max_queue_length,pct_long_wait_sessions,peak_sessions,total_energy_kwh,total_revenue_usd,norm_demand,norm_capacity,norm_congestion,gap_score,priority_tier,revenue_per_charger,sessions_per_charger
EVS02906,2,100,3,12,DC Fast Charger,Fast Charging,No,0.4289314102564103,0.3782051282051282,156,6.815192307692308,51.47147435897436,50.0,0.6666666666666666,0,1,24/7,0.2455,51.47,18.36,5.27,157.0,0.4289,6.82,Unknown,9204,4.0,10.26,9516,446843.9,128330.28,0.6866359447004609,0.028077753779697623,0.3782051282051282,0.4203,Healthy Stable,64165.14,78.0
EVS02907,5,110,9,8,AC Level 1,Destination/AC,Yes,0.2088169354838709,0.0887096774193548,125,2.322701612903226,62.142,22.0,0.5555555555555556,0,0,9:00-18:00,0.1577,62.14,17.3,5.84,118.0,0.2088,2.31,Unknown,1375,3.0,0.0,6076,268207.16,90539.84,0.543778801843318,0.03167746580273578,0.0887096774193548,0.2467,Healthy Stable,18107.97,25.0
EVS02908,3,1050,5,5,AC Level 2,Ultra-Fast Charging,Yes,0.3447959537572254,0.3005780346820809,175,5.520953757225434,61.35382857142857,350.0,0.6,0,1,6:00-22:00,0.0169,61.35,17.45,7.48,171.0,0.3448,5.54,Unknown,9100,5.0,9.71,9861,528303.77,226339.36,0.7741935483870968,0.37005039596832257,0.3005780346820809,0.3559,Healthy Stable,75446.45,58.33
EVS02909,4,88,7,14,AC Level 1,Destination/AC,No,0.2702191489361702,0.0425531914893617,47,1.231063829787234,64.85340425531915,22.0,0.5714285714285714,0,0,6:00-22:00,0.2029,64.85,18.91,8.51,36.0,0.2702,1.23,Unknown,94,2.0,0.0,752,41767.91,18807.05,0.18433179723502305,0.023758099352051837,0.0425531914893617,0.086,Healthy Stable,4701.76,11.75
EVS02910,5,250,7,7,AC Level 1,Fast Charging,No,0.2023028169014084,0.0704225352112676,71,1.5098591549295777,60.69084507042254,50.0,0.7142857142857143,0,0,6:00-22:00,0.0666,60.69,16.32,4.15,72.0,0.2023,1.51,Unknown,355,3.0,0.0,1278,82246.9,20914.47,0.2949308755760369,0.08207343412526998,0.0704225352112676,0.1297,Healthy Stable,4182.89,14.2
EVS02911,2,700,3,15,DC Fast Charger,Ultra-Fast Charging,Yes,0.4565475,0.05,40,1.29375,54.785,350.0,0.6666666666666666,0,0,9:00-18:00,0.0315,54.79,16.8,3.43,33.0,0.4565,1.29,Unknown,80,3.0,0.0,520,26886.08,5489.6,0.15207373271889402,0.244060475161987,0.05,0.032,Healthy Stable,2744.8,20.0
EVS02912,7,350,9,5,DC Fast Charger,Fast Charging,No,0.1288076923076923,0.0,39,0.5725641025641025,54.099230769230765,50.0,0.7777777777777778,0,0,24/7,0.0719,54.1,20.64,5.76,29.0,0.1288,0.57,Unknown,0,1.0,0.0,546,31390.4,8755.5,0.14746543778801843,0.11807055435565153,0.0,0.0354,Overbuilt,1250.79,5.57
EVS02913,4,200,7,9,AC Level 2,Fast Charging,Yes,0.2528033333333333,0.0888888888888888,90,2.196333333333333,60.672555555555554,50.0,0.5714285714285714,0,0,9:00-18:00,0.0867,60.67,17.28,4.89,92.0,0.2528,2.2,Unknown,720,4.0,0.0,1890,139986.45,39639.6,0.3824884792626728,0.06407487401007919,0.0888888888888888,0.1757,Healthy Stable,9909.9,22.5
EVS02914,1,22,2,10,AC Level 1,Destination/AC,Yes,0.9246125,0.8541666666666666,48,4.883125,64.87145833333334,22.0,0.5,1,1,24/7,0.7961,64.87,17.94,4.41,52.0,0.9246,4.88,Unknown,1968,4.0,4.17,768,41325.5,10150.56,0.1889400921658986,0.0,0.8541666666666666,0.4172,Critical Congestion,10150.56,48.0
EVS02915,4,88,5,5,DC Fast Charger,Destination/AC,No,0.25193,0.1125,81,1.8496875,59.71703703703704,22.0,0.8,0,0,6:00-22:00,0.1994,59.72,16.84,7.45,82.0,0.2519,1.86,Unknown,729,3.0,0.0,2800,109108.16,48301.6,0.3410138248847926,0.023758099352051837,0.1125,0.1767,Healthy Stable,12075.4,20.25
EVS02916,5,750,8,4,AC Level 1,Fast Charging,Yes,0.2033348314606742,0.0786516853932584,90,1.573314606741573,60.32266666666666,150.0,0.625,0,0,6:00-22:00,0.0239,60.32,17.76,7.05,87.0,0.2033,1.57,Unknown,630,2.0,0.0,2403,142245.5,56444.69,0.3824884792626728,0.2620590352771778,0.0786516853932584,0.132,Healthy Stable,11288.94,18.0
EVS02917,1,350,3,9,AC Level 2,Ultra-Fast Charging,No,0.8812942148760331,0.8016528925619835,122,7.467355371900827,60.29745901639344,350.0,0.3333333333333333,1,1,24/7,0.0492,60.3,16.8,3.42,117.0,0.8813,7.43,Unknown,11834,5.0,9.84,4719,247989.74,50476.36,0.5299539170506913,0.11807055435565153,0.8016528925619835,0.509,Critical Congestion,50476.36,122.0
EVS02918,4,200,5,8,AC Level 1,Fast Charging,Yes,0.2537518987341772,0.1835443037974683,158,3.956898734177216,60.90044303797469,50.0,0.8,0,0,24/7,0.0881,60.9,17.32,6.86,171.0,0.2538,3.96,Unknown,4582,4.0,3.16,6478,432347.57,171249.88,0.695852534562212,0.06407487401007919,0.1835443037974683,0.3389,Healthy Stable,42812.47,39.5
EVS02919,5,1750,10,8,AC Level 2,Ultra-Fast Charging,Yes,0.2144537931034482,0.1379310344827586,146,2.508241379310345,63.89616438356165,350.0,0.5,0,0,9:00-18:00,0.0096,63.9,17.31,3.36,155.0,0.2145,2.5,Unknown,2920,3.0,0.0,6235,366364.4,71093.5,0.6405529953917051,0.6220302375809935,0.1379310344827586,0.187,Healthy Stable,14218.7,29.2
EVS02920,4,1400,7,12,AC Level 1,Ultra-Fast Charging,Yes,0.2724853333333333,0.0666666666666666,76,2.0000666666666667,64.53486842105262,350.0,0.5714285714285714,0,0,6:00-22:00,0.0128,64.53,18.71,6.1,77.0,0.2725,2.01,Unknown,380,2.0,0.0,1950,106618.5,34772.25,0.3179723502304147,0.496040316774658,0.0666666666666666,0.0546,Healthy Stable,8693.06,19.0
EVS02921,6,300,10,13,DC Fast Charger,Fast Charging,No,0.1489474358974359,0.0384615384615384,78,1.2125641025641023,53.62089743589744,50.0,0.6,0,0,9:00-18:00,0.0752,53.62,17.6,5.76,68.0,0.1489,1.21,Unknown,234,2.0,0.0,2262,107073.8,35031.36,0.3271889400921659,0.10007199424046076,0.0384615384615384,0.1262,Low Demand,5838.56,13.0
EVS02922,6,132,9,15,AC Level 1,Destination/AC,No,0.1684449367088607,0.0949367088607595,158,2.0583544303797465,60.640759493670885,22.0,0.6666666666666666,0,0,24/7,0.1301,60.64,16.83,2.06,142.0,0.1684,2.06,Unknown,2370,3.0,0.0,8216,420172.24,51504.84,0.695852534562212,0.03959683225341972,0.0949367088607595,0.3084,Low Demand,8584.14,26.33
EVS02923,2,44,2,10,AC Level 1,Destination/AC,No,0.5163590909090909,0.2045454545454545,44,1.996136363636364,61.96363636363637,22.0,1.0,1,0,9:00-18:00,0.3803,61.96,17.34,5.31,35.0,0.5164,2.0,Unknown,396,3.0,0.0,528,33573.19,10281.92,0.17050691244239632,0.007919366450683946,0.2045454545454545,0.1484,Healthy Stable,5140.96,22.0
EVS02924,5,110,10,10,AC Level 1,Destination/AC,No,0.2057990825688073,0.0825688073394495,109,1.948807339449541,61.739266055045874,22.0,0.5,0,0,24/7,0.1539,61.74,16.96,2.78,104.0,0.2058,1.95,Unknown,981,2.0,0.0,4251,201501.87,32976.86,0.47004608294930883,0.03167746580273578,0.0825688073394495,0.2147,Healthy Stable,6595.37,21.8
EVS02925,2,300,3,10,AC Level 1,Fast Charging,Yes,0.5275228915662651,0.180722891566265,83,4.16289156626506,63.30277108433735,150.0,0.6666666666666666,1,0,6:00-22:00,0.0544,63.3,16.83,5.48,84.0,0.5275,4.16,Unknown,1245,3.0,1.2,1909,115954.07,37740.1,0.3502304147465438,0.10007199424046076,0.180722891566265,0.1924,Healthy Stable,18870.05,41.5
EVS02926,2,300,3,16,AC Level 2,Fast Charging,No,0.51534,0.0666666666666666,45,1.8233333333333333,61.83955555555556,150.0,0.6666666666666666,1,0,24/7,0.0606,61.84,18.16,1.87,45.0,0.5153,1.82,Unknown,135,2.0,0.0,810,36779.67,3786.3,0.17511520737327188,0.10007199424046076,0.0666666666666666,0.0767,Healthy Stable,1893.15,22.5
EVS02927,3,66,4,15,AC Level 1,Destination/AC,Yes,0.3365416,0.168,125,3.80816,60.577760000000005,22.0,0.75,0,0,6:00-22:00,0.2683,60.58,17.21,3.5,116.0,0.3365,3.81,Unknown,2625,3.0,2.4,4500,268932.13,54760.0,0.543778801843318,0.015838732901367888,0.168,0.2815,Healthy Stable,18253.33,41.67
EVS02928,4,88,5,4,AC Level 2,Destination/AC,Yes,0.2585142857142857,0.0428571428571428,70,1.6641428571428571,62.04385714285714,22.0,0.8,0,0,24/7,0.1988,62.04,17.55,6.46,67.0,0.2585,1.66,Unknown,210,2.0,0.0,1470,85971.55,31671.5,0.29032258064516125,0.023758099352051837,0.0428571428571428,0.1285,Healthy Stable,7917.88,17.5
EVS02929,2,44,3,9,DC Fast Charger,Destination/AC,No,0.4970340909090909,0.0681818181818181,44,1.6027272727272726,59.64386363636363,22.0,0.6666666666666666,0,0,6:00-22:00,0.3719,59.64,15.58,3.65,45.0,0.497,1.6,Unknown,132,3.0,0.0,660,30159.71,7062.88,0.17050691244239632,0.007919366450683946,0.0681818181818181,0.0939,Healthy Stable,3531.44,22.0
EVS02930,1,350,2,12,DC Fast Charger,Ultra-Fast Charging,No,0.8255607692307693,0.7384615384615385,131,8.378769230769231,54.36473282442748,350.0,0.5,1,1,6:00-22:00,0.0599,54.36,16.27,5.34,122.0,0.8256,8.4,Unknown,12576,9.0,16.79,5980,277137.25,90875.2,0.5714285714285715,0.11807055435565153,0.7384615384615385,0.5003,Critical Congestion,90875.2,131.0
EVS02931,4,1400,6,13,AC Level 1,Ultra-Fast Charging,Yes,0.2373272727272727,0.0909090909090909,44,1.2075,56.95931818181818,350.0,0.6666666666666666,0,0,6:00-22:00,0.0125,56.96,16.13,6.14,43.0,0.2373,1.21,Unknown,176,2.0,0.0,792,31233.84,11894.52,0.17050691244239632,0.496040316774658,0.0909090909090909,0.0054,Healthy Stable,2973.63,11.0
EVS02932,6,132,10,6,AC Level 1,Destination/AC,Yes,0.1658404958677686,0.0661157024793388,121,1.9398347107438016,59.70264462809918,22.0,0.6,0,0,9:00-18:00,0.1354,59.7,16.95,2.76,126.0,0.1658,1.94,Unknown,968,3.0,0.0,4235,248161.56,40382.54,0.5253456221198157,0.03959683225341972,0.0661157024793388,0.2287,Low Demand,6730.42,20.17
EVS02933,7,350,10,9,AC Level 2,Fast Charging,No,0.1528153846153846,0.0512820512820512,39,0.7630769230769231,64.18358974358974,50.0,0.7,0,0,24/7,0.048,64.18,17.11,4.03,41.0,0.1528,0.76,Unknown,78,3.0,0.0,585,26025.95,6137.04,0.14746543778801843,0.11807055435565153,0.0512820512820512,0.0559,Overbuilt,876.72,5.57
EVS02934,5,110,8,11,DC Fast Charger,Destination/AC,Yes,0.2125621951219512,0.024390243902439,82,1.4513414634146342,63.76743902439025,22.0,0.625,0,0,24/7,0.1561,63.77,18.01,7.76,86.0,0.2126,1.45,Unknown,164,2.0,0.0,2460,121076.77,52171.68,0.34562211981566815,0.03167746580273578,0.024390243902439,0.1417,Healthy Stable,10434.34,16.4
EVS02935,2,700,3,5,AC Level 1,Ultra-Fast Charging,No,0.4985780141843971,0.3617021276595745,141,6.999219858156028,59.83531914893617,350.0,0.6666666666666666,0,1,24/7,0.0259,59.84,17.5,6.24,148.0,0.4986,7.0,Unknown,7191,4.0,13.48,6768,347963.47,124133.58,0.6175115207373272,0.244060475161987,0.3617021276595745,0.3429,Healthy Stable,62066.79,70.5
EVS02936,4,200,9,14,AC Level 2,Fast Charging,Yes,0.2419565217391304,0.0217391304347826,46,1.1167391304347825,58.0695652173913,50.0,0.4444444444444444,0,0,6:00-22:00,0.0901,58.07,17.04,7.86,52.0,0.242,1.12,Unknown,46,2.0,0.0,552,36061.75,16623.94,0.17972350230414746,0.06407487401007919,0.0217391304347826,0.0678,Healthy Stable,4155.98,11.5
EVS02937,8,1200,10,7,AC Level 2,Fast Charging,No,0.1247919117647058,0.0661764705882353,137,1.7946323529411763,59.46080291970803,150.0,0.8,0,0,9:00-18:00,0.0146,59.46,16.9,4.33,141.0,0.1248,1.8,Unknown,1233,3.0,0.0,6256,314878.76,80664.32,0.599078341013825,0.4240460763138949,0.0661764705882353,0.1813,Overbuilt,10083.04,17.12
EVS02938,2,100,4,6,AC Level 1,Fast Charging,Yes,0.5059713235294118,0.25,136,5.554191176470589,60.71661764705882,50.0,0.5,0,0,6:00-22:00,0.1699,60.72,16.3,4.99,134.0,0.506,5.55,Unknown,4624,5.0,8.09,5304,301400.89,92288.24,0.5944700460829493,0.028077753779697623,0.25,0.3322,Healthy Stable,46144.12,68.0
EVS02939,2,100,2,11,AC Level 2,Fast Charging,No,0.5125131736526946,0.3832335329341317,167,7.477604790419162,61.50185628742515,50.0,1.0,1,1,6:00-22:00,0.1762,61.5,17.43,4.79,163.0,0.5125,7.48,Unknown,10688,7.0,13.77,7849,486113.45,133596.66,0.7373271889400922,0.028077753779697623,0.3832335329341317,0.4426,Critical Congestion,66798.33,83.5
EVS02940,2,300,4,5,DC Fast Charger,Fast Charging,No,0.4552694444444445,0.1111111111111111,36,2.260277777777778,54.63361111111111,150.0,0.5,0,0,6:00-22:00,0.0849,54.63,18.64,8.0,42.0,0.4553,2.26,Unknown,144,2.0,0.0,540,24160.21,10362.6,0.1336405529953917,0.10007199424046076,0.1111111111111111,0.0779,Healthy Stable,5181.3,18.0
EVS02941,2,700,4,16,AC Level 1,Ultra-Fast Charging,No,0.5108067567567568,0.2972972972972973,148,4.986013513513513,61.37486486486486,350.0,0.5,0,1,6:00-22:00,0.0247,61.37,17.09,2.26,132.0,0.5108,4.99,Unknown,6512,3.0,4.05,6216,374316.12,49473.44,0.6497695852534563,0.244060475161987,0.2972972972972973,0.33,Healthy Stable,24736.72,74.0
EVS02942,8,2800,10,4,AC Level 2,Ultra-Fast Charging,Yes,0.130882208588957,0.1411042944785276,164,2.244754601226994,62.43981707317073,350.0,0.8,0,0,24/7,0.0061,62.44,17.15,5.63,169.0,0.1309,2.25,Unknown,3772,3.0,0.0,8965,458506.12,150556.58,0.7235023041474654,0.9999999999999999,0.1411042944785276,0.1458,Overbuilt,18819.57,20.5
EVS02943,6,132,8,5,AC Level 1,Destination/AC,No,0.1687176470588235,0.1045751633986928,153,1.9052287581699343,60.73797385620915,22.0,0.75,0,0,24/7,0.1383,60.74,17.87,4.57,140.0,0.1687,1.91,Unknown,2448,4.0,0.0,7650,418311.03,106988.31,0.6728110599078341,0.03959683225341972,0.1045751633986928,0.303,Low Demand,17831.38,25.5
EVS02944,2,700,3,7,AC Level 2,Ultra-Fast Charging,Yes,0.5218760869565218,0.0434782608695652,47,1.9431521739130435,61.292978723404254,350.0,0.6666666666666666,1,0,9:00-18:00,0.0238,61.29,16.78,6.4,46.0,0.5219,1.99,Unknown,94,2.0,0.0,966,36272.89,13828.52,0.18433179723502305,0.244060475161987,0.0434782608695652,0.0423,Healthy Stable,6914.26,23.5
EVS02945,8,2800,9,13,AC Level 1,Ultra-Fast Charging,Yes,0.1229611842105263,0.1118421052631579,152,2.0211184210526314,59.02111842105263,350.0,0.8888888888888888,0,0,24/7,0.0063,59.02,16.54,8.31,150.0,0.123,2.02,Unknown,2584,3.0,0.66,9576,382089.54,192018.56,0.6682027649769585,0.9999999999999999,0.1118421052631579,0.112,Overbuilt,24002.32,19.0
EVS02946,2,100,4,3,AC Level 1,Fast Charging,Yes,0.4767323529411764,0.088235294117647,34,1.6658823529411766,57.20705882352941,50.0,0.5,0,0,6:00-22:00,0.1819,57.21,17.03,8.15,32.0,0.4767,1.67,Unknown,102,2.0,0.0,374,19680.9,9424.46,0.12442396313364054,0.028077753779697623,0.088235294117647,0.0794,Healthy Stable,4712.23,17.0
EVS02947,4,200,5,3,AC Level 2,Fast Charging,Yes,0.2461550458715596,0.128440366972477,110,2.7691284403669725,58.53936363636364,50.0,0.8,0,0,24/7,0.0874,58.54,16.44,3.7,112.0,0.2462,2.75,Unknown,1540,3.0,0.0,4469,197133.37,44413.14,0.4746543778801844,0.06407487401007919,0.128440366972477,0.2284,Healthy Stable,11103.28,27.5
EVS02948,2,100,4,9,AC Level 1,Fast Charging,No,0.490416,0.3,100,5.0344,58.850100000000005,50.0,0.5,0,1,24/7,0.1794,58.85,16.87,6.43,97.0,0.4904,5.03,Unknown,3000,4.0,5.0,4000,168712.0,64256.0,0.4285714285714286,0.028077753779697623,0.3,0.2858,Healthy Stable,32128.0,50.0
EVS02949,6,2100,9,12,AC Level 1,Ultra-Fast Charging,Yes,0.1735948717948718,0.0598290598290598,118,1.6037179487179487,61.96601694915254,350.0,0.6666666666666666,0,0,24/7,0.0081,61.97,16.85,7.2,102.0,0.1736,1.6,Unknown,826,3.0,0.0,4095,232634.96,99337.68,0.511520737327189,0.748020158387329,0.0598290598290598,0.0789,Overbuilt,16556.28,19.67
EVS02950,6,900,10,11,DC Fast Charger,Fast Charging,Yes,0.1515521739130435,0.0608695652173913,116,1.713,54.0876724137931,150.0,0.6,0,0,9:00-18:00,0.0264,54.09,17.79,4.2,100.0,0.1516,1.71,Unknown,812,2.0,0.0,4945,237282.72,56057.9,0.5023041474654378,0.3160547156227501,0.0608695652173913,0.1621,Overbuilt,9342.98,19.33
EVS02951,1,150,2,16,AC Level 1,Fast Charging,Yes,0.907985,0.75,20,1.7845,61.9635,150.0,0.5,1,1,9:00-18:00,0.1044,61.96,15.03,5.48,20.0,0.908,1.78,Unknown,300,1.0,0.0,60,6012.6,2190.2,0.05990783410138249,0.04607631389488841,0.75,0.3147,Critical Congestion,2190.2,20.0
EVS02952,1,350,1,13,DC Fast Charger,Ultra-Fast Charging,Yes,0.7883228571428571,0.7333333333333333,105,7.7598095238095235,51.42685714285714,350.0,1.0,1,1,24/7,0.0629,51.43,16.56,4.23,98.0,0.7883,7.76,Unknown,8085,5.0,15.24,3675,182617.79,46603.2,0.4516129032258065,0.11807055435565153,0.7333333333333333,0.4504,Critical Congestion,46603.2,105.0
EVS02953,4,600,6,15,AC Level 1,Fast Charging,No,0.2549054054054054,0.1675675675675675,185,3.661891891891892,61.17810810810811,150.0,0.6666666666666666,0,0,6:00-22:00,0.0298,61.18,17.71,8.65,169.0,0.2549,3.66,Unknown,5735,5.0,2.16,9990,606134.37,296046.25,0.8202764976958525,0.20806335493160547,0.1675675675675675,0.3535,Healthy Stable,74011.56,46.25
EVS02954,2,300,4,16,AC Level 1,Fast Charging,No,0.5082411111111111,0.2888888888888888,90,3.930444444444445,60.989333333333335,150.0,0.5,0,1,24/7,0.0586,60.99,17.04,5.9,87.0,0.5082,3.93,Unknown,2340,3.0,2.22,2340,138038.76,47763.0,0.3824884792626728,0.10007199424046076,0.2888888888888888,0.2485,Healthy Stable,23881.5,45.0
EVS02955,3,1050,4,11,DC Fast Charger,Ultra-Fast Charging,Yes,0.2921787878787878,0.0909090909090909,66,2.343636363636364,52.59181818181818,350.0,0.75,0,0,6:00-22:00,0.0197,52.59,16.11,8.08,60.0,0.2922,2.34,Unknown,396,2.0,0.0,1650,70165.26,35213.64,0.27188940092165903,0.37005039596832257,0.0909090909090909,0.0711,Healthy Stable,11737.88,22.0
EVS02956,2,700,3,15,AC Level 2,Ultra-Fast Charging,No,0.514563679245283,0.3632075471698113,215,7.366014150943396,60.9059534883721,350.0,0.6666666666666666,1,1,24/7,0.0251,60.91,17.17,2.29,179.0,0.5146,7.47,Unknown,16555,8.0,10.7,15900,782784.77,104325.2,0.9585253456221199,0.244060475161987,0.3632075471698113,0.4799,Critical Congestion,52162.6,107.5
EVS02957,4,200,8,15,AC Level 1,Fast Charging,Yes,0.25062,0.0,30,0.5483333333333333,60.150666666666666,50.0,0.5,0,0,6:00-22:00,0.0823,60.15,16.18,3.75,31.0,0.2506,0.55,Unknown,0,1.0,0.0,180,14566.08,3375.3,0.10599078341013826,0.06407487401007919,0.0,0.0296,Healthy Stable,843.82,7.5
EVS02958,7,154,10,15,AC Level 1,Destination/AC,Yes,0.1465108695652174,0.0869565217391304,92,1.5633695652173911,61.53326086956522,22.0,0.7,0,0,24/7,0.1185,61.53,18.44,2.83,95.0,0.1465,1.56,Unknown,736,2.0,0.0,3036,156035.59,23966.0,0.39170506912442393,0.04751619870410367,0.0869565217391304,0.182,Low Demand,3423.71,13.14
EVS02959,1,350,2,3,AC Level 1,Ultra-Fast Charging,Yes,0.9250878260869564,0.8521739130434782,115,8.509478260869566,65.01217391304347,350.0,0.5,1,1,6:00-22:00,0.0469,65.01,17.19,7.53,99.0,0.9251,8.51,Unknown,11270,5.0,15.65,4025,227307.62,99573.9,0.4976958525345623,0.11807055435565153,0.8521739130434782,0.5163,Critical Congestion,99573.9,115.0
EVS02960,3,150,6,16,AC Level 2,Fast Charging,Yes,0.3447368932038835,0.1359223300970873,103,2.6741747572815533,62.05339805825243,50.0,0.5,0,0,6:00-22:00,0.1139,62.05,16.97,6.39,93.0,0.3447,2.67,Unknown,1442,3.0,0.97,2678,179989.72,67821.38,0.44239631336405527,0.04607631389488841,0.1359223300970873,0.2221,Healthy Stable,22607.13,34.33
EVS02961,1,50,2,12,AC Level 2,Fast Charging,Yes,0.8872696969696969,0.8383838383838383,198,9.1860101010101,61.45313131313131,50.0,0.5,1,1,6:00-22:00,0.3382,61.45,16.77,6.86,167.0,0.8873,9.19,Unknown,32868,8.0,15.66,12078,657386.14,268917.66,0.8801843317972351,0.010079193664506839,0.8383838383838383,0.6854,Critical Congestion,268917.66,198.0
EVS02962,3,150,7,4,AC Level 2,Fast Charging,No,0.3342716049382716,0.1358024691358024,81,2.6262962962962964,60.16901234567901,50.0,0.4285714285714285,0,0,24/7,0.1095,60.17,16.23,7.73,84.0,0.3343,2.63,Unknown,891,3.0,0.0,1701,106503.34,50691.42,0.3410138248847926,0.04607631389488841,0.1358024691358024,0.1815,Healthy Stable,16897.14,27.0
EVS02963,3,150,7,7,AC Level 2,Fast Charging,Yes,0.3334955056179775,0.2022471910112359,178,4.691685393258427,60.028876404494376,50.0,0.4285714285714285,0,0,9:00-18:00,0.1112,60.03,15.86,6.5,175.0,0.3335,4.69,Unknown,6408,5.0,3.93,11214,502532.45,206091.96,0.7880184331797235,0.04607631389488841,0.2022471910112359,0.3869,Healthy Stable,68697.32,59.33
EVS02964,1,150,2,4,AC Level 1,Fast Charging,Yes,0.8897962962962963,0.7037037037037037,27,3.0074074074074075,61.85888888888889,150.0,0.5,1,1,24/7,0.1258,61.86,18.18,2.98,26.0,0.8898,3.01,Unknown,513,2.0,0.0,297,13254.68,2173.23,0.09216589861751152,0.04607631389488841,0.7037037037037037,0.3091,Critical Congestion,2173.23,27.0
EVS02965,3,1050,7,3,AC Level 2,Ultra-Fast Charging,Yes,0.3274751879699248,0.1353383458646616,133,4.06593984962406,58.94631578947368,350.0,0.4285714285714285,0,0,6:00-22:00,0.0169,58.95,16.94,3.29,136.0,0.3275,4.07,Unknown,2394,3.0,2.26,5453,299728.67,58247.35,0.5806451612903226,0.37005039596832257,0.1353383458646616,0.2124,Healthy Stable,19415.78,44.33
EVS02966,1,22,1,16,AC Level 2,Destination/AC,No,0.8980820754716982,0.7830188679245284,107,6.532028301886792,63.04691588785046,22.0,1.0,1,1,6:00-22:00,0.877,63.05,19.58,7.02,112.0,0.8981,6.53,Unknown,8881,5.0,9.35,3922,222074.24,79607.06,0.4608294930875576,0.0,0.7830188679245284,0.4975,Critical Congestion,79607.06,107.0
EVS02967,2,100,3,12,AC Level 2,Fast Charging,No,0.4835631578947368,0.1403508771929824,57,3.017543859649123,58.02789473684211,50.0,0.6666666666666666,0,0,24/7,0.1734,58.03,16.41,7.72,54.0,0.4836,3.02,Unknown,456,2.0,1.75,1140,53326.46,25094.82,0.23041474654377878,0.028077753779697623,0.1403508771929824,0.1427,Healthy Stable,12547.41,28.5
EVS02968,2,700,3,12,AC Level 1,Ultra-Fast Charging,Yes,0.5033581818181818,0.0909090909090909,55,2.209090909090909,60.40272727272728,350.0,0.6666666666666666,0,0,9:00-18:00,0.0248,60.4,17.28,6.42,52.0,0.5034,2.21,Unknown,275,3.0,0.0,1265,52276.18,19409.5,0.22119815668202766,0.244060475161987,0.0909090909090909,0.076,Healthy Stable,9704.75,27.5
EVS02969,6,300,9,16,DC Fast Charger,Fast Charging,No,0.1419237704918032,0.0901639344262295,122,2.1109836065573773,51.0917213114754,50.0,0.6666666666666666,0,0,9:00-18:00,0.0757,51.09,16.67,2.9,133.0,0.1419,2.11,Unknown,1342,4.0,0.0,4758,248131.16,43155.06,0.5299539170506913,0.10007199424046076,0.0901639344262295,0.228,Low Demand,7192.51,20.33
EVS02970,2,44,4,13,AC Level 2,Destination/AC,Yes,0.5128787401574803,0.3622047244094488,127,6.583700787401575,61.569448818897634,22.0,0.5,1,1,9:00-18:00,0.396,61.57,17.35,8.73,120.0,0.5129,6.58,Unknown,5842,5.0,9.45,6096,279894.03,140766.8,0.5529953917050692,0.007919366450683946,0.3622047244094488,0.3645,Critical Congestion,70383.4,63.5
EVS02971,2,100,3,14,DC Fast Charger,Fast Charging,No,0.4263093457943925,0.1775700934579439,107,4.773457943925234,51.15719626168224,50.0,0.6666666666666666,0,0,9:00-18:00,0.2331,51.16,17.11,1.92,115.0,0.4263,4.77,Unknown,2033,4.0,3.74,4066,195853.55,22021.67,0.4608294930875576,0.028077753779697623,0.1775700934579439,0.2497,Healthy Stable,11010.84,53.5
EVS02972,4,88,9,14,AC Level 2,Destination/AC,No,0.2297192307692307,0.0769230769230769,26,0.7407692307692307,55.13115384615385,22.0,0.4444444444444444,0,0,9:00-18:00,0.1984,55.13,15.45,4.33,23.0,0.2297,0.74,Unknown,52,2.0,0.0,338,10440.85,2928.64,0.08755760368663594,0.023758099352051837,0.0769230769230769,0.061,Healthy Stable,732.16,6.5
