Station_ID,Number_of_Chargers,Max_Station_Power_kW,Parking_Spots,Station_Age_Years,Charger_Type,Station_Type,Renewable_Energy_Source,Avg_Utilization,Congestion_Freq,Total_Sessions,Avg_Wait_Time,Avg_Session_Duration,Power_per_Charger,Charger_to_Parking_Ratio,Target_High_Util,Target_High_Congestion
EVS02286,4,88,5,12,AC Level 1,Destination/AC,No,0.25035625,0.1736111111111111,144,3.794583333333333,60.08694444444445,22.0,0.8,0,0
EVS02287,3,1050,5,7,AC Level 2,Ultra-Fast Charging,Yes,0.34110448717948716,0.32051282051282054,157,5.7140064102564105,61.00815286624204,350.0,0.6,0,1
EVS02288,1,22,1,6,AC Level 1,Destination/AC,Yes,0.8835472392638037,0.8404907975460123,163,9.024662576687117,60.91754601226994,22.0,1.0,1,1
EVS02289,4,88,8,13,AC Level 2,Destination/AC,No,0.2669377049180328,0.2185792349726776,185,3.9174043715846993,63.372,22.0,0.5,0,0
EVS02290,6,132,8,5,AC Level 1,Destination/AC,No,0.17794102564102565,0.07692307692307693,78,1.393076923076923,64.05782051282051,22.0,0.75,0,0
EVS02291,1,22,1,4,DC Fast Charger,Destination/AC,Yes,0.8594356164383561,0.7808219178082192,73,6.811643835616438,58.245342465753424,22.0,1.0,1,1
EVS02292,2,100,5,11,DC Fast Charger,Fast Charging,No,0.41280338983050846,0.15254237288135594,59,3.3222033898305083,49.536440677966105,50.0,0.4,0,0
EVS02293,2,44,4,9,DC Fast Charger,Destination/AC,No,0.5238145833333333,0.1875,48,3.3487500000000003,62.85791666666666,22.0,0.5,1,0
EVS02294,2,100,2,10,AC Level 2,Fast Charging,No,0.5199814285714286,0.3,140,6.464857142857143,62.397642857142856,50.0,1.0,1,1
EVS02295,3,1050,5,4,AC Level 1,Ultra-Fast Charging,No,0.35025357142857144,0.22857142857142856,144,4.5248928571428575,61.294513888888886,350.0,0.6,0,0
EVS02296,4,88,7,11,DC Fast Charger,Destination/AC,No,0.254636690647482,0.1510791366906475,139,3.9398561151079137,61.11302158273381,22.0,0.5714285714285714,0,0
EVS02297,2,300,4,14,AC Level 2,Fast Charging,No,0.5096285714285714,0.08571428571428572,35,1.3142857142857143,61.15542857142857,150.0,0.5,0,0
EVS02298,2,100,3,5,AC Level 1,Fast Charging,No,0.5034457142857143,0.18095238095238095,106,4.072619047619048,60.15216981132075,50.0,0.6666666666666666,0,0
EVS02299,2,300,2,11,AC Level 2,Fast Charging,No,0.5615979999999999,0.12,50,2.9204000000000003,67.4624,150.0,1.0,1,0
EVS02300,4,600,5,4,AC Level 2,Fast Charging,Yes,0.25474590163934424,0.19672131147540983,184,4.129617486338798,60.80711956521739,150.0,0.8,0,0
EVS02301,1,350,2,5,AC Level 2,Ultra-Fast Charging,Yes,0.9132623188405796,0.8405797101449275,69,5.692608695652173,61.89,350.0,0.5,1,1
EVS02302,4,600,7,10,AC Level 2,Fast Charging,No,0.25631333333333334,0.03333333333333333,30,1.2156666666666667,61.51466666666667,150.0,0.5714285714285714,0,0
EVS02303,1,350,2,14,DC Fast Charger,Ultra-Fast Charging,Yes,0.792311224489796,0.6938775510204082,100,7.7782653061224485,51.7,350.0,0.5,1,1
EVS02304,1,22,1,9,AC Level 2,Destination/AC,No,0.8596173913043479,0.7753623188405797,139,8.028297101449276,58.866330935251796,22.0,1.0,1,1
EVS02305,6,2100,8,5,AC Level 2,Ultra-Fast Charging,No,0.16984971098265897,0.08670520231213873,176,2.6196820809248553,60.10363636363636,350.0,0.75,0,0
EVS02306,5,250,7,4,DC Fast Charger,Fast Charging,Yes,0.1838733333333333,0.06666666666666667,30,0.7013333333333333,55.162000000000006,50.0,0.7142857142857143,0,0
EVS02307,4,200,6,4,DC Fast Charger,Fast Charging,No,0.21981739130434783,0.07246376811594203,69,2.243913043478261,52.75623188405797,50.0,0.6666666666666666,0,0
EVS02308,4,1400,6,10,AC Level 1,Ultra-Fast Charging,No,0.25418372093023256,0.09302325581395349,43,0.7725581395348837,61.003488372093024,350.0,0.6666666666666666,0,0
EVS02309,6,300,10,9,AC Level 2,Fast Charging,Yes,0.1623557142857143,0.02857142857142857,70,1.2884285714285715,58.447428571428574,50.0,0.6,0,0
EVS02310,5,750,8,13,AC Level 2,Fast Charging,Yes,0.2081361111111111,0.05555555555555555,109,2.0102777777777776,61.866513761467886,150.0,0.625,0,0
EVS02311,4,1400,6,3,DC Fast Charger,Ultra-Fast Charging,Yes,0.21169375,0.03125,64,1.52046875,50.8053125,350.0,0.6666666666666666,0,0
EVS02312,3,1050,4,12,DC Fast Charger,Ultra-Fast Charging,No,0.2906470588235294,0.029411764705882353,34,0.918235294117647,52.317647058823525,350.0,0.75,0,0
EVS02313,5,750,8,6,AC Level 2,Fast Charging,Yes,0.209974,0.06,100,1.81,62.991899999999994,150.0,0.625,0,0
EVS02314,3,1050,4,4,DC Fast Charger,Ultra-Fast Charging,Yes,0.28380833333333333,0.041666666666666664,24,0.7895833333333333,51.08291666666667,350.0,0.75,0,0
EVS02315,4,1400,6,3,AC Level 1,Ultra-Fast Charging,Yes,0.2524094339622642,0.07547169811320754,53,1.3839622641509433,60.579811320754715,350.0,0.6666666666666666,0,0
EVS02316,1,50,3,11,AC Level 2,Fast Charging,Yes,0.9471105263157895,0.8421052631578947,19,1.3342105263157895,63.989999999999995,50.0,0.3333333333333333,1,1
EVS02317,5,1750,9,15,AC Level 2,Ultra-Fast Charging,Yes,0.2149695652173913,0.0,23,0.5126086956521739,64.49173913043478,350.0,0.5555555555555556,0,0
EVS02318,1,50,1,7,AC Level 1,Fast Charging,Yes,0.8430530864197531,0.8271604938271605,81,8.618518518518519,58.75580246913581,50.0,1.0,1,1
EVS02319,1,22,2,14,DC Fast Charger,Destination/AC,Yes,0.8733739644970414,0.8047337278106509,169,8.123550295857989,59.13751479289941,22.0,0.5,1,1
EVS02320,4,88,6,16,AC Level 2,Destination/AC,Yes,0.2530510344827586,0.0896551724137931,145,3.0177241379310344,60.732068965517236,22.0,0.6666666666666666,0,0
EVS02321,7,350,9,14,AC Level 2,Fast Charging,Yes,0.13933333333333334,0.07407407407407407,27,0.3996296296296296,58.52148148148148,50.0,0.7777777777777778,0,0
EVS02322,1,50,1,4,AC Level 2,Fast Charging,Yes,0.8897846153846154,0.6153846153846154,13,1.3692307692307693,59.26846153846154,50.0,1.0,1,1
EVS02323,6,2100,8,7,AC Level 1,Ultra-Fast Charging,Yes,0.16210967741935484,0.06451612903225806,62,1.2791935483870969,58.36258064516129,350.0,0.75,0,0
EVS02324,3,1050,4,9,DC Fast Charger,Ultra-Fast Charging,Yes,0.29907889908256885,0.14678899082568808,110,3.320137614678899,53.344272727272724,350.0,0.75,0,0
EVS02325,6,300,9,14,DC Fast Charger,Fast Charging,No,0.14484065040650407,0.15447154471544716,125,2.2921138211382113,51.30856,50.0,0.6666666666666666,0,0
EVS02326,5,250,8,12,DC Fast Charger,Fast Charging,Yes,0.17105438596491226,0.08187134502923976,172,2.491608187134503,51.01732558139535,50.0,0.625,0,0
EVS02327,5,110,9,3,DC Fast Charger,Destination/AC,No,0.21267966101694916,0.05084745762711865,59,1.3784745762711863,63.8028813559322,22.0,0.5555555555555556,0,0
EVS02328,4,1400,7,14,AC Level 2,Ultra-Fast Charging,No,0.24057105263157896,0.05263157894736842,38,1.2,57.73552631578947,350.0,0.5714285714285714,0,0
EVS02329,5,250,7,10,AC Level 2,Fast Charging,No,0.19858695652173913,0.0,23,0.6273913043478262,59.57695652173913,50.0,0.7142857142857143,0,0
EVS02330,5,1750,6,6,AC Level 2,Ultra-Fast Charging,No,0.21001063829787234,0.10638297872340426,47,0.8246808510638297,63.001489361702134,350.0,0.8333333333333334,0,0
EVS02331,2,700,3,8,DC Fast Charger,Ultra-Fast Charging,Yes,0.45757666666666663,0.0,30,1.546,54.909,350.0,0.6666666666666666,0,0
EVS02332,1,22,1,12,AC Level 1,Destination/AC,Yes,0.8864841379310344,0.8275862068965517,146,8.171551724137931,60.55260273972603,22.0,1.0,1,1
EVS02333,6,132,8,16,AC Level 1,Destination/AC,Yes,0.17082549019607843,0.0392156862745098,51,1.1609803921568627,61.49843137254902,22.0,0.75,0,0
EVS02334,7,1050,10,5,AC Level 2,Fast Charging,Yes,0.1480883435582822,0.06134969325153374,163,2.0445398773006134,62.19705521472393,150.0,0.7,0,0
EVS02335,1,150,1,3,AC Level 2,Fast Charging,No,0.8567586206896551,0.7931034482758621,116,8.465603448275862,58.363534482758624,150.0,1.0,1,1
EVS02336,7,154,9,9,AC Level 2,Destination/AC,Yes,0.14675283018867924,0.03773584905660377,106,1.4767924528301886,61.63745283018868,22.0,0.7777777777777778,0,0
EVS02337,1,150,2,6,AC Level 2,Fast Charging,Yes,0.8543641304347827,0.7717391304347826,92,8.244891304347826,60.09891304347826,150.0,0.5,1,1
EVS02338,4,88,8,10,AC Level 2,Destination/AC,Yes,0.251234375,0.20625,160,3.8628124999999995,60.2965,22.0,0.5,0,0
EVS02339,1,350,1,14,DC Fast Charger,Ultra-Fast Charging,Yes,0.7631055555555556,0.5555555555555556,18,2.927777777777778,51.34,350.0,1.0,1,1
EVS02340,1,22,1,14,AC Level 1,Destination/AC,Yes,0.8700291666666667,0.75,24,2.36,57.513749999999995,22.0,1.0,1,1
EVS02341,1,50,1,5,AC Level 1,Fast Charging,No,0.9140734042553191,0.8297872340425532,95,7.387606382978724,62.548,50.0,1.0,1,1
EVS02342,6,132,9,13,AC Level 2,Destination/AC,No,0.16884933333333335,0.02666666666666667,75,1.2401333333333333,60.787733333333335,22.0,0.6666666666666666,0,0
EVS02343,2,100,3,11,DC Fast Charger,Fast Charging,No,0.44643706896551727,0.2672413793103448,117,5.267801724137931,53.37555555555555,50.0,0.6666666666666666,0,0
EVS02344,6,132,9,16,DC Fast Charger,Destination/AC,Yes,0.17225185185185185,0.11728395061728394,162,2.438950617283951,62.010864197530864,22.0,0.6666666666666666,0,0
EVS02345,6,2100,10,7,AC Level 1,Ultra-Fast Charging,Yes,0.17040238095238097,0.07936507936507936,126,1.6574603174603175,61.34452380952381,350.0,0.6,0,0
EVS02346,4,88,7,13,AC Level 1,Destination/AC,No,0.2603015873015873,0.09523809523809523,63,1.6706349206349207,62.47174603174604,22.0,0.5714285714285714,0,0
EVS02347,2,44,3,9,AC Level 1,Destination/AC,No,0.5143591549295775,0.2112676056338028,71,3.3807042253521127,61.722394366197186,22.0,0.6666666666666666,1,0
EVS02348,6,132,9,13,DC Fast Charger,Destination/AC,No,0.16711503759398494,0.09774436090225563,133,2.496390977443609,60.16105263157895,22.0,0.6666666666666666,0,0
EVS02349,1,350,1,14,AC Level 1,Ultra-Fast Charging,No,0.904572,0.78,50,5.617999999999999,63.412200000000006,350.0,1.0,1,1
EVS02350,5,750,6,15,AC Level 1,Fast Charging,Yes,0.20679999999999998,0.052083333333333336,97,1.7033333333333334,61.40144329896907,150.0,0.8333333333333334,0,0
EVS02351,2,44,3,15,DC Fast Charger,Destination/AC,Yes,0.5264281553398058,0.3106796116504854,105,4.698834951456311,62.221809523809526,22.0,0.6666666666666666,1,1
EVS02352,4,88,6,11,DC Fast Charger,Destination/AC,No,0.2563449612403101,0.1937984496124031,129,3.13062015503876,61.52255813953488,22.0,0.6666666666666666,0,0
EVS02353,3,450,4,8,AC Level 1,Fast Charging,Yes,0.3320991071428572,0.21428571428571427,112,4.398839285714286,59.77830357142857,150.0,0.75,0,0
EVS02354,2,44,4,4,DC Fast Charger,Destination/AC,Yes,0.49914356435643564,0.21782178217821782,101,5.287623762376237,59.89752475247524,22.0,0.5,0,0
EVS02355,4,88,9,15,AC Level 2,Destination/AC,Yes,0.234321875,0.0625,64,1.82171875,56.236875,22.0,0.4444444444444444,0,0
EVS02356,7,350,8,8,AC Level 2,Fast Charging,No,0.1458084745762712,0.01694915254237288,59,1.1740677966101694,61.24067796610169,50.0,0.875,0,0
EVS02357,4,600,6,12,DC Fast Charger,Fast Charging,Yes,0.2185367816091954,0.11494252873563218,88,1.805919540229885,51.85318181818182,150.0,0.6666666666666666,0,0
EVS02358,6,300,8,13,DC Fast Charger,Fast Charging,Yes,0.1455639344262295,0.01639344262295082,61,1.0008196721311475,52.40262295081967,50.0,0.75,0,0
EVS02359,1,22,3,13,AC Level 1,Destination/AC,Yes,0.9009860465116278,0.8449612403100775,130,8.291744186046511,62.354615384615386,22.0,0.3333333333333333,1,1
EVS02360,4,1400,8,10,AC Level 2,Ultra-Fast Charging,No,0.26305555555555554,0.022222222222222223,45,1.1702222222222223,63.13155555555556,350.0,0.5,0,0
EVS02361,1,350,2,5,AC Level 1,Ultra-Fast Charging,No,0.894120325203252,0.8455284552845529,123,7.47390243902439,62.31170731707317,350.0,0.5,1,1
EVS02362,2,100,2,9,AC Level 2,Fast Charging,Yes,0.5078427631578947,0.24342105263157895,153,5.1811842105263155,60.56313725490196,50.0,1.0,0,0
EVS02363,1,22,2,11,AC Level 2,Destination/AC,No,0.8846954773869347,0.8542713567839196,200,8.629095477386935,61.2231,22.0,0.5,1,1
EVS02364,4,1400,5,15,DC Fast Charger,Ultra-Fast Charging,Yes,0.20953939393939391,0.06060606060606061,33,0.9845454545454546,50.28969696969697,350.0,0.8,0,0
EVS02365,4,600,5,6,AC Level 2,Fast Charging,Yes,0.2643609756097561,0.14634146341463414,123,3.4684552845528454,63.44739837398374,150.0,0.8,0,0
EVS02366,2,700,5,16,AC Level 1,Ultra-Fast Charging,No,0.5086714285714286,0.05714285714285714,35,1.7694285714285714,61.040857142857135,350.0,0.4,0,0
EVS02367,2,44,4,10,DC Fast Charger,Destination/AC,Yes,0.5211848484848485,0.15151515151515152,66,3.063787878787879,62.54242424242425,22.0,0.5,1,0
EVS02368,5,110,10,11,AC Level 1,Destination/AC,No,0.20291399999999998,0.04,50,0.9965999999999999,60.873400000000004,22.0,0.5,0,0
EVS02369,2,100,3,11,DC Fast Charger,Fast Charging,No,0.42325,0.09090909090909091,44,2.1981818181818182,50.79022727272727,50.0,0.6666666666666666,0,0
EVS02370,3,66,4,5,DC Fast Charger,Destination/AC,No,0.3454301886792453,0.018867924528301886,54,1.2737735849056604,61.02703703703704,22.0,0.75,0,0
EVS02371,1,150,1,5,AC Level 1,Fast Charging,Yes,0.915308,0.76,25,2.1532,64.6756,150.0,1.0,1,1
EVS02372,1,22,1,10,AC Level 1,Destination/AC,Yes,0.897003125,0.825,160,8.91725,61.605125,22.0,1.0,1,1
EVS02373,3,450,4,14,DC Fast Charger,Fast Charging,Yes,0.271325,0.0,20,0.7365,48.837,150.0,0.75,0,0
EVS02374,1,350,1,16,AC Level 1,Ultra-Fast Charging,No,0.906141891891892,0.8513513513513513,74,6.934459459459459,63.005675675675676,350.0,1.0,1,1
EVS02375,3,150,4,12,DC Fast Charger,Fast Charging,No,0.277178102189781,0.2116788321167883,138,4.353978102189781,49.53021739130435,50.0,0.75,0,0
EVS02376,3,450,4,8,DC Fast Charger,Fast Charging,Yes,0.2995060606060606,0.2828282828282828,198,5.538686868686869,53.911464646464644,150.0,0.75,0,0
EVS02377,3,1050,6,5,AC Level 1,Ultra-Fast Charging,No,0.3323701388888889,0.24305555555555555,144,5.348958333333333,59.82701388888889,350.0,0.5,0,0
EVS02378,4,200,5,16,AC Level 1,Fast Charging,No,0.26458461538461536,0.07692307692307693,39,0.8415384615384616,63.5,50.0,0.8,0,0
EVS02379,6,2100,10,12,DC Fast Charger,Ultra-Fast Charging,No,0.15146272189349114,0.15976331360946747,169,3.1808284023668634,54.525621301775146,350.0,0.6,0,0
EVS02380,4,600,6,12,DC Fast Charger,Fast Charging,Yes,0.20866346153846155,0.14423076923076922,104,3.269807692307692,50.07903846153847,150.0,0.6666666666666666,0,0
EVS02381,4,1400,7,16,DC Fast Charger,Ultra-Fast Charging,Yes,0.23979310344827584,0.06896551724137931,29,1.206551724137931,57.55172413793103,350.0,0.5714285714285714,0,0
EVS02382,2,300,3,11,AC Level 2,Fast Charging,Yes,0.5300034090909091,0.25,88,4.451704545454546,63.59977272727272,150.0,0.6666666666666666,1,0
EVS02383,2,44,3,8,DC Fast Charger,Destination/AC,Yes,0.48787118644067795,0.3333333333333333,177,7.5247457627118655,58.54446327683616,22.0,0.6666666666666666,0,1
EVS02384,2,300,4,16,DC Fast Charger,Fast Charging,No,0.42330129870129873,0.12987012987012986,77,3.7857142857142856,50.796493506493505,150.0,0.5,0,0
EVS02385,8,176,10,6,AC Level 2,Destination/AC,Yes,0.13136,0.05,61,0.7821666666666667,62.01983606557377,22.0,0.8,0,0
EVS02386,2,700,3,13,AC Level 2,Ultra-Fast Charging,No,0.5006067073170732,0.35365853658536583,164,7.086890243902439,60.07237804878049,350.0,0.6666666666666666,0,1
EVS02387,5,110,10,11,AC Level 1,Destination/AC,No,0.202063687150838,0.12849162011173185,179,3.537653631284916,60.61916201117318,22.0,0.5,0,0
EVS02388,3,150,4,14,AC Level 2,Fast Charging,Yes,0.34300963855421684,0.25301204819277107,167,5.4758433734939755,61.37137724550899,50.0,0.75,0,0
EVS02389,4,88,7,4,AC Level 1,Destination/AC,Yes,0.25846071428571427,0.25595238095238093,168,4.41077380952381,62.03017857142857,22.0,0.5714285714285714,0,0
EVS02390,5,110,6,8,AC Level 2,Destination/AC,No,0.20911597633136095,0.14201183431952663,170,2.6578402366863907,62.36541176470589,22.0,0.8333333333333334,0,0
EVS02391,2,100,3,10,DC Fast Charger,Fast Charging,Yes,0.4394521739130435,0.18840579710144928,69,3.3328985507246376,52.73420289855072,50.0,0.6666666666666666,0,0
EVS02392,1,350,1,14,AC Level 2,Ultra-Fast Charging,Yes,0.8905938775510204,0.8367346938775511,49,4.894489795918368,59.436530612244894,350.0,1.0,1,1
EVS02393,1,350,1,15,AC Level 1,Ultra-Fast Charging,Yes,0.8700914529914531,0.7948717948717948,117,8.33923076923077,58.29094017094017,350.0,1.0,1,1
EVS02394,4,88,7,11,AC Level 2,Destination/AC,No,0.2528673469387755,0.10204081632653061,49,1.3591836734693876,60.687551020408165,22.0,0.5714285714285714,0,0
EVS02395,1,22,1,8,AC Level 2,Destination/AC,Yes,0.8877839080459771,0.8390804597701149,87,7.019540229885057,62.26057471264368,22.0,1.0,1,1
EVS02396,6,300,9,16,DC Fast Charger,Fast Charging,Yes,0.14813897058823527,0.09558823529411764,137,2.0027205882352943,52.94043795620438,50.0,0.6666666666666666,0,0
EVS02397,3,150,6,15,DC Fast Charger,Fast Charging,Yes,0.29118802083333334,0.24479166666666666,193,5.245364583333333,52.1419689119171,50.0,0.5,0,0
EVS02398,5,1750,8,15,AC Level 1,Ultra-Fast Charging,No,0.20131333333333332,0.0,60,1.1263333333333334,60.392500000000005,350.0,0.625,0,0
EVS02399,6,300,7,7,DC Fast Charger,Fast Charging,No,0.15575238095238095,0.09523809523809523,63,1.0417460317460316,56.06952380952381,50.0,0.8571428571428571,0,0
EVS02400,3,450,4,4,AC Level 1,Fast Charging,Yes,0.32939722222222223,0.1527777777777778,145,4.238680555555556,58.88262068965517,150.0,0.75,0,0
EVS02401,1,150,1,4,AC Level 2,Fast Charging,Yes,0.93781,0.8,10,1.217,69.703,150.0,1.0,1,1
EVS02402,1,350,2,8,AC Level 2,Ultra-Fast Charging,Yes,0.8732949494949495,0.7373737373737373,99,7.643232323232323,60.874242424242425,350.0,0.5,1,1
EVS02403,2,300,3,14,AC Level 1,Fast Charging,Yes,0.5222822784810127,0.379746835443038,159,6.630854430379746,62.533459119496854,150.0,0.6666666666666666,1,1
EVS02404,7,1050,9,6,DC Fast Charger,Fast Charging,No,0.1252010752688172,0.0967741935483871,93,1.6048387096774193,52.585913978494624,150.0,0.7777777777777778,0,0
EVS02405,1,50,2,16,DC Fast Charger,Fast Charging,Yes,0.823251724137931,0.6551724137931034,87,6.897931034482759,54.21000000000001,50.0,0.5,1,1
EVS02406,5,750,8,11,AC Level 1,Fast Charging,No,0.20398742514970059,0.10778443113772455,168,2.630568862275449,60.8325,150.0,0.625,0,0
EVS02407,3,450,4,7,AC Level 1,Fast Charging,Yes,0.3372872093023256,0.1511627906976744,87,2.572674418604651,60.014482758620694,150.0,0.75,0,0
EVS02408,2,300,4,12,AC Level 1,Fast Charging,No,0.5184650793650794,0.3253968253968254,126,6.591428571428572,62.21571428571429,150.0,0.5,1,1
EVS02409,6,900,8,11,DC Fast Charger,Fast Charging,No,0.1325808219178082,0.0547945205479452,73,1.3921917808219177,47.72890410958904,150.0,0.75,0,0
EVS02410,5,110,10,16,DC Fast Charger,Destination/AC,Yes,0.2002423076923077,0.07692307692307693,26,0.4169230769230769,60.07153846153846,22.0,0.5,0,0
EVS02411,3,1050,6,13,AC Level 2,Ultra-Fast Charging,No,0.35763181818181816,0.10227272727272728,89,3.355852272727273,63.64988764044944,350.0,0.5,0,0
EVS02412,3,66,4,7,DC Fast Charger,Destination/AC,No,0.3573586206896552,0.0,29,0.7703448275862069,64.32586206896552,22.0,0.75,0,0
EVS02413,1,350,1,8,AC Level 1,Ultra-Fast Charging,No,0.8862052325581395,0.8372093023255814,172,9.986279069767441,61.44453488372093,350.0,1.0,1,1
EVS02414,7,1050,9,12,DC Fast Charger,Fast Charging,Yes,0.12526434782608695,0.06086956521739131,116,1.6148695652173914,52.160431034482755,150.0,0.7777777777777778,0,0
EVS02415,3,150,5,11,DC Fast Charger,Fast Charging,No,0.30721750000000003,0.1125,80,2.296875,55.299749999999996,50.0,0.6,0,0
EVS02416,1,150,1,7,DC Fast Charger,Fast Charging,Yes,0.8132706422018349,0.7064220183486238,109,7.947706422018348,53.62,150.0,1.0,1,1
EVS02417,7,1050,10,11,AC Level 2,Fast Charging,No,0.14908425196850394,0.07086614173228346,128,1.705,62.125390625,150.0,0.7,0,0
EVS02418,6,300,8,10,AC Level 2,Fast Charging,No,0.16071636363636363,0.05454545454545454,56,0.758,56.824107142857144,50.0,0.75,0,0
EVS02419,7,1050,8,12,AC Level 2,Fast Charging,Yes,0.137840625,0.03125,64,1.1521875,57.89140625,150.0,0.875,0,0
EVS02420,6,300,10,11,AC Level 2,Fast Charging,Yes,0.18148780487804878,0.012195121951219513,82,1.082560975609756,65.33414634146341,50.0,0.6,0,0
EVS02421,1,350,2,8,AC Level 2,Ultra-Fast Charging,Yes,0.8591902777777778,0.7222222222222222,72,5.707222222222223,56.69847222222222,350.0,0.5,1,1
EVS02422,3,1050,5,6,AC Level 1,Ultra-Fast Charging,Yes,0.34019756097560977,0.1524390243902439,164,3.7832317073170736,61.2355487804878,350.0,0.6,0,0
EVS02423,1,22,2,14,DC Fast Charger,Destination/AC,Yes,0.8786033333333333,0.7,30,2.3320000000000003,59.128,22.0,0.5,1,1
EVS02424,8,2800,10,6,AC Level 1,Ultra-Fast Charging,Yes,0.12947241379310342,0.08275862068965517,147,1.8191724137931033,61.3021768707483,350.0,0.8,0,0
EVS02425,4,1400,7,4,DC Fast Charger,Ultra-Fast Charging,Yes,0.212804,0.09333333333333334,75,1.6476,51.072,350.0,0.5714285714285714,0,0
EVS02426,6,300,10,4,AC Level 2,Fast Charging,Yes,0.16742016806722687,0.1092436974789916,119,1.8011764705882354,60.27193277310924,50.0,0.6,0,0
EVS02427,4,600,8,15,AC Level 2,Fast Charging,Yes,0.254765,0.0,40,0.9695,61.14325,150.0,0.5,0,0
EVS02428,6,900,10,16,DC Fast Charger,Fast Charging,Yes,0.1465108108108108,0.05405405405405406,74,1.2995945945945946,52.741621621621626,150.0,0.6,0,0
