Station_ID,Date,Hour,Traffic_Volume,Average_Speed_kmh,Congestion_Level
EVS03843,2025-01-14,0,438,34.6,Moderate
EVS03598,2025-07-20,15,472,32.2,Moderate
EVS03642,2024-11-21,4,420,37.4,Moderate
EVS03149,2025-07-30,11,359,38.4,Moderate
EVS02464,2025-03-17,3,339,37.7,Moderate
EVS03944,2024-04-22,11,311,44.7,Moderate
EVS01475,2024-05-28,1,426,36.1,Moderate
EVS04541,2024-11-13,2,436,38.0,Moderate
EVS01442,2025-10-11,21,428,39.3,High
EVS00519,2024-05-14,9,611,33.3,High
EVS04299,2025-06-14,7,568,34.8,High
EVS00836,2025-07-16,16,791,23.4,Severe
EVS00395,2025-11-06,8,583,33.2,High
EVS04237,2024-05-22,10,574,29.7,High
EVS03410,2025-02-03,13,410,41.7,Moderate
EVS04787,2024-02-04,12,223,35.2,Low
EVS03283,2025-04-08,15,615,27.3,High
EVS04559,2025-08-07,11,499,38.9,Moderate
EVS00023,2024-06-26,7,695,28.7,High
EVS01663,2024-10-25,19,1028,17.3,Severe
EVS03951,2025-04-25,20,548,40.4,High
EVS00867,2025-09-01,13,496,38.7,High
EVS02548,2024-03-04,4,339,37.2,Moderate
EVS02550,2025-10-16,14,478,33.6,Moderate
EVS04158,2025-01-12,14,278,43.9,Low
EVS01804,2024-08-10,0,260,41.8,Moderate
EVS02494,2025-03-14,20,707,25.6,High
EVS04644,2025-03-03,18,1134,12.0,Severe
EVS04859,2024-08-15,6,628,34.9,High
EVS00066,2024-11-16,23,249,40.9,Low
EVS01220,2024-03-25,10,604,30.8,High
EVS04310,2025-11-30,7,517,35.7,High
EVS00123,2024-02-04,2,232,44.6,Moderate
EVS01249,2024-07-10,20,776,26.0,High
EVS03715,2024-10-16,11,461,40.2,High
EVS00804,2024-09-05,5,380,43.2,Moderate
EVS04921,2025-06-17,6,630,32.5,High
EVS04749,2024-02-28,14,418,34.8,Moderate
EVS02354,2025-02-13,19,1006,16.4,Severe
EVS03719,2024-05-14,23,244,40.9,Low
EVS04157,2025-05-24,10,504,33.4,High
EVS04887,2024-12-01,13,340,45.2,Moderate
EVS01805,2025-08-31,6,290,36.3,Low
EVS01354,2024-07-29,18,716,33.8,Severe
EVS03498,2024-03-21,6,679,20.8,High
EVS04174,2025-07-28,0,388,41.2,Moderate
EVS04836,2024-12-22,1,269,47.8,Moderate
EVS00851,2024-01-18,2,258,38.0,Low
EVS01037,2024-03-22,5,448,41.2,Moderate
EVS01795,2024-03-13,9,674,34.2,High
EVS02810,2025-05-28,8,667,30.0,High
EVS03647,2025-06-10,0,270,48.2,Low
EVS00028,2024-08-28,3,416,31.5,Moderate
EVS01310,2024-12-23,20,681,29.2,Severe
EVS04186,2024-06-16,22,300,37.9,Moderate
EVS00950,2024-04-20,20,452,35.6,Moderate
EVS01134,2025-06-02,13,382,39.7,Moderate
EVS01031,2025-11-09,7,468,35.2,Moderate
EVS03358,2024-12-06,10,574,34.6,Moderate
EVS01668,2025-01-22,13,396,39.6,Moderate
EVS00003,2024-08-30,21,677,33.3,High
EVS04561,2025-12-13,21,438,37.8,Moderate
EVS04864,2025-07-07,11,359,33.9,Moderate
EVS02267,2025-01-20,23,345,45.6,Moderate
EVS03460,2024-07-24,14,443,45.0,Moderate
EVS02904,2024-12-06,9,872,25.1,Severe
EVS01449,2024-05-23,17,929,22.5,Severe
EVS04321,2025-05-31,7,515,34.5,High
EVS03944,2024-05-11,10,425,41.1,High
EVS01320,2024-05-15,19,934,21.7,Severe
EVS01125,2025-10-08,7,716,26.9,Severe
EVS00360,2025-06-21,8,694,31.3,High
EVS00586,2024-07-24,4,354,47.0,Moderate
EVS00769,2025-03-04,15,446,23.0,Moderate
EVS04998,2025-11-24,21,544,31.5,Moderate
EVS02617,2025-09-10,5,562,37.5,High
EVS04585,2024-06-07,0,278,48.5,Low
EVS00499,2024-04-02,4,326,39.4,Moderate
EVS02283,2024-04-12,2,411,32.2,Moderate
EVS04122,2024-01-12,17,808,23.7,Severe
EVS02695,2024-02-04,2,247,45.3,Moderate
EVS03305,2025-07-23,0,421,32.3,High
EVS02146,2025-04-20,14,316,40.9,Low
EVS00947,2024-12-02,12,467,52.6,Moderate
EVS01544,2024-07-20,18,828,22.5,Severe
EVS04864,2025-09-01,0,403,34.9,Moderate
EVS01116,2024-06-01,2,318,40.4,Moderate
EVS03377,2024-08-11,20,504,38.3,Moderate
EVS02745,2024-11-09,13,258,43.9,Low
EVS04623,2024-12-20,6,462,39.3,Moderate
EVS03035,2025-07-23,10,516,30.0,Moderate
EVS01897,2024-11-02,1,200,46.5,Low
EVS03610,2025-06-28,23,270,47.2,Low
EVS02055,2024-02-18,20,423,46.2,Moderate
EVS03206,2024-05-27,10,388,36.1,Moderate
EVS00874,2024-04-13,0,289,44.8,Low
EVS04361,2025-03-17,22,320,37.0,Moderate
EVS04206,2024-02-06,22,442,32.7,Moderate
EVS01336,2025-09-28,11,323,38.3,Low
EVS01990,2024-02-19,22,475,33.7,Moderate
EVS01462,2024-08-16,12,383,34.6,Moderate
EVS00156,2024-08-11,23,258,36.7,Low
EVS02610,2024-11-29,1,325,39.8,Low
EVS00856,2025-12-07,5,376,38.0,Moderate
EVS01213,2025-04-22,21,514,30.7,Moderate
EVS00886,2024-08-30,16,917,20.7,Severe
EVS00810,2024-05-31,13,387,31.6,Moderate
EVS04773,2025-04-08,2,305,38.9,Moderate
EVS03197,2024-06-27,22,374,42.6,Moderate
EVS00648,2024-08-21,5,379,43.3,Moderate
EVS04590,2025-05-23,9,791,30.3,High
EVS03789,2024-07-08,5,449,33.9,Moderate
EVS01304,2025-04-14,6,568,40.8,High
EVS03441,2024-12-12,1,329,40.7,Moderate
EVS03664,2024-02-22,21,621,30.6,High
EVS04472,2025-01-28,23,381,34.9,Moderate
EVS02348,2024-06-03,23,438,41.0,Moderate
EVS03418,2024-04-06,19,622,31.8,High
EVS04548,2025-11-17,8,968,16.2,Severe
EVS03730,2025-08-26,14,420,34.6,Moderate
EVS00558,2024-11-13,4,503,31.8,Moderate
EVS00835,2025-08-19,2,463,40.2,Moderate
EVS03622,2025-09-08,2,376,47.9,Moderate
EVS00356,2024-11-13,3,429,35.6,Moderate
EVS00452,2025-12-29,18,870,20.4,Severe
EVS03547,2024-02-05,1,308,32.4,Moderate
EVS02715,2024-01-28,17,675,32.4,Severe
EVS04815,2024-06-11,3,479,38.8,Moderate
EVS02383,2024-04-14,9,760,31.2,Severe
EVS00964,2025-10-14,4,404,33.9,Moderate
EVS01872,2025-11-09,9,613,31.7,Moderate
EVS02616,2025-03-27,0,317,43.0,Low
EVS01648,2024-06-13,8,760,28.3,Severe
EVS04891,2025-04-23,3,425,32.5,Moderate
EVS00576,2025-09-08,16,571,32.5,Moderate
EVS00596,2025-05-15,1,292,50.9,Low
EVS04253,2025-10-20,7,543,30.9,Moderate
EVS01159,2024-11-04,16,625,24.7,High
EVS01336,2025-04-08,8,816,24.2,Severe
EVS04853,2025-08-29,22,498,37.8,Moderate
EVS00482,2024-02-02,23,312,35.7,Moderate
EVS00680,2024-12-28,7,427,33.3,Moderate
EVS04485,2025-05-16,14,320,34.2,Moderate
EVS01559,2024-11-21,16,649,24.2,High
EVS00749,2025-07-21,3,275,44.7,Low
EVS00016,2024-09-04,6,618,32.7,High
EVS03205,2025-05-18,4,247,42.9,Moderate
EVS03553,2024-12-18,17,577,28.3,Moderate
EVS03056,2024-12-12,1,418,34.5,Moderate
EVS03299,2024-08-23,5,461,36.0,Moderate
EVS01758,2025-10-09,9,829,26.1,High
EVS03482,2025-07-13,14,447,44.5,Moderate
EVS03708,2024-11-03,12,273,43.3,Low
EVS04723,2024-12-08,5,409,34.9,Moderate
EVS00207,2024-05-07,2,411,31.2,High
EVS02344,2025-01-14,9,971,23.7,Severe
EVS01255,2025-08-09,10,497,35.5,Moderate
EVS00159,2025-03-09,0,304,36.7,Moderate
EVS02385,2025-11-20,2,316,39.3,Low
EVS01119,2025-03-24,13,319,42.7,Moderate
EVS04881,2025-10-20,11,365,37.6,Moderate
EVS02880,2025-09-16,2,241,44.4,Low
EVS03660,2024-03-14,10,591,29.7,Moderate
EVS01828,2025-08-17,7,521,33.5,Moderate
EVS01380,2025-04-19,21,287,45.0,Moderate
EVS04950,2025-11-26,9,764,21.8,High
EVS02901,2025-03-23,9,575,34.6,High
EVS00288,2024-10-07,18,743,22.6,High
EVS02668,2024-08-11,15,503,33.1,Moderate
EVS03961,2024-09-04,15,483,32.1,Moderate
EVS00281,2024-04-10,0,269,45.1,Moderate
EVS04936,2025-09-11,12,355,33.2,Moderate
EVS03384,2025-08-10,15,545,27.8,High
EVS03332,2025-05-11,8,559,31.6,High
EVS00827,2025-12-11,18,1008,18.4,Severe
EVS04661,2025-01-15,10,505,31.7,High
EVS00984,2024-09-01,21,478,32.9,High
EVS00053,2024-11-22,9,850,30.5,Severe
EVS02778,2024-05-18,6,540,41.1,Moderate
EVS02053,2024-05-09,5,341,41.2,Moderate
EVS04249,2024-11-16,1,245,38.2,Moderate
EVS04603,2024-01-23,6,667,31.8,High
EVS03173,2024-02-05,13,451,37.8,Moderate
EVS04668,2025-02-18,18,1187,12.0,Severe
EVS04583,2025-08-19,6,431,36.6,Moderate
EVS04923,2025-03-13,4,338,42.4,Moderate
EVS00384,2024-11-11,2,345,43.6,Moderate
EVS02833,2024-03-02,14,345,41.3,Moderate
EVS01453,2025-10-31,3,392,40.2,Moderate
EVS00636,2025-11-02,14,327,40.8,Moderate
EVS00177,2025-06-19,12,398,35.6,Moderate
EVS00881,2024-02-15,15,528,35.1,Moderate
EVS01735,2025-10-02,7,699,23.4,Severe
EVS00866,2024-05-08,16,688,30.7,High
EVS03148,2024-03-08,4,377,36.4,Moderate
EVS01912,2024-02-29,13,264,44.4,Low
EVS00421,2025-11-23,12,203,43.6,Low
EVS04599,2025-08-11,22,442,44.8,Moderate
EVS04808,2024-12-08,7,652,29.2,High
EVS04469,2025-07-24,20,822,26.4,Severe
EVS03963,2024-10-06,4,268,49.1,Low
EVS00068,2025-04-11,1,429,41.5,Moderate
EVS02733,2025-11-20,3,406,43.3,Moderate
EVS01183,2024-01-31,0,364,46.0,Moderate
EVS02730,2025-10-27,5,405,38.0,Moderate
EVS03876,2025-12-10,18,1016,14.5,Severe
EVS03647,2025-08-24,13,232,51.5,Low
EVS00710,2025-05-11,18,1060,17.6,Severe
EVS04429,2025-04-01,8,976,19.2,Severe
EVS01465,2025-01-21,23,288,43.4,Moderate
EVS01873,2024-02-07,13,368,38.2,Moderate
EVS01754,2024-05-20,14,411,36.4,Moderate
EVS04883,2024-01-21,2,237,43.6,Low
EVS02880,2024-08-22,5,484,36.0,Moderate
EVS04703,2025-03-10,18,875,22.4,Severe
EVS04623,2024-12-30,1,467,34.2,Moderate
EVS01815,2024-12-03,1,313,43.4,Moderate
EVS02393,2024-06-01,12,298,49.1,Moderate
EVS01917,2025-09-25,7,747,30.9,High
EVS00208,2025-09-18,9,1229,12.0,Severe
EVS04881,2024-06-26,0,469,35.9,Moderate
EVS04271,2024-11-09,12,240,41.5,Low
EVS00169,2024-04-17,20,778,29.3,Severe
EVS01365,2024-09-29,8,634,31.6,High
EVS00795,2025-08-17,6,328,37.5,Low
EVS04602,2025-01-02,4,398,49.4,Moderate
EVS00356,2025-05-04,21,316,52.5,Moderate
EVS04122,2024-06-30,4,207,46.8,Low
EVS03097,2025-10-21,20,662,30.8,High
EVS02988,2024-10-21,20,864,22.4,Severe
EVS01370,2024-05-09,21,654,33.4,High
EVS02988,2024-01-31,20,722,23.8,High
EVS03264,2025-04-03,3,344,43.8,Moderate
EVS03400,2024-12-24,19,975,21.7,Severe
EVS02352,2024-09-07,6,493,29.7,Moderate
EVS00769,2024-09-04,22,454,38.2,Moderate
EVS03578,2024-05-12,9,450,45.7,Moderate
EVS04817,2025-06-12,20,559,31.6,High
EVS04327,2024-01-27,17,750,22.9,Severe
EVS00970,2025-11-07,16,655,26.3,High
EVS01241,2024-09-23,12,486,33.2,Moderate
EVS04399,2024-02-07,0,353,37.8,Moderate
EVS04015,2024-07-08,6,443,40.5,Moderate
EVS01108,2024-09-21,17,689,22.1,High
EVS00944,2024-03-31,14,301,38.2,Low
EVS03214,2024-01-15,0,350,33.5,Moderate
EVS03836,2025-01-31,18,961,17.4,Severe
EVS04356,2024-05-15,2,358,34.1,Moderate
EVS03455,2024-10-10,11,430,37.3,Moderate
EVS03269,2025-12-09,4,449,36.8,High
EVS00604,2025-04-22,2,343,40.3,Moderate
EVS00390,2025-06-08,2,220,41.0,Low
EVS04999,2024-03-28,4,382,34.5,Moderate
EVS01592,2024-07-21,0,297,46.7,Moderate
EVS04662,2024-01-12,6,549,36.1,Moderate
EVS00072,2025-01-30,11,278,41.4,Moderate
EVS00798,2024-05-30,17,841,26.9,Severe
EVS04633,2024-04-30,22,377,40.7,Moderate
EVS00158,2025-07-06,9,614,27.6,High
EVS02555,2025-02-21,0,322,41.2,Moderate
EVS04413,2024-07-03,0,306,43.6,Moderate
EVS01457,2024-07-02,16,643,24.7,High
EVS01243,2025-05-08,4,362,31.6,Moderate
EVS04268,2024-02-10,19,579,25.2,High
EVS01168,2025-04-18,10,577,25.3,High
EVS02035,2024-04-09,3,376,36.0,Moderate
EVS02354,2024-02-05,20,721,27.1,High
EVS04967,2025-02-10,13,336,36.3,Moderate
EVS01137,2025-11-21,4,358,34.2,Low
EVS00070,2024-11-04,1,389,38.1,Moderate
EVS04429,2024-03-30,22,310,39.0,Low
EVS03939,2025-08-15,19,938,20.4,Severe
EVS02860,2025-06-11,0,384,31.9,Moderate
EVS03272,2025-01-02,3,452,35.1,Moderate
EVS04823,2024-12-16,12,341,45.6,Moderate
EVS00628,2025-09-26,21,548,33.1,High
EVS02182,2025-10-22,11,525,26.7,Moderate
EVS02959,2024-02-18,3,326,44.3,Moderate
EVS02313,2025-10-02,0,319,37.0,Moderate
EVS03105,2025-02-24,21,552,33.6,High
EVS04502,2025-07-23,4,383,41.8,Moderate
EVS03384,2025-05-04,12,282,42.3,Moderate
EVS04503,2024-07-06,9,613,28.3,High
EVS04452,2024-10-31,15,815,26.8,Severe
EVS03495,2025-08-27,11,355,43.2,Moderate
EVS00869,2025-10-02,16,770,26.7,Severe
EVS02032,2025-04-02,7,767,25.3,Severe
EVS04856,2025-03-30,22,249,38.5,Moderate
EVS04500,2024-02-16,19,1147,12.0,Severe
EVS01196,2025-08-23,20,671,27.3,High
EVS01977,2025-01-30,23,387,36.5,Moderate
EVS01811,2025-05-14,21,756,27.3,Severe
EVS03581,2024-12-20,20,959,19.4,Severe
EVS00916,2025-11-17,9,956,16.3,Severe
EVS00852,2025-04-26,19,532,32.9,Moderate
EVS03208,2025-06-09,16,957,16.9,Severe
EVS03096,2025-11-19,18,1003,17.4,Severe
EVS02191,2024-01-05,10,649,28.1,High
EVS01082,2025-11-08,21,303,44.8,Moderate
EVS01242,2024-04-17,3,402,41.2,High
EVS01009,2025-03-04,21,514,39.3,Moderate
EVS00174,2024-03-27,21,498,33.2,Moderate
EVS02297,2024-03-19,12,418,35.9,Moderate
EVS02568,2024-03-12,2,445,28.0,High
EVS00529,2025-04-12,8,731,20.3,High
EVS02791,2025-03-19,3,362,46.1,Moderate
EVS01328,2024-06-26,1,299,43.7,Moderate
EVS01314,2024-04-27,15,447,37.6,Moderate
EVS00427,2025-04-07,2,304,35.1,Moderate
EVS00614,2025-08-12,11,393,42.4,Moderate
EVS04586,2025-05-03,22,246,43.8,Low
EVS04536,2024-02-03,18,532,29.4,Moderate
EVS03920,2024-02-20,6,716,27.1,High
EVS04687,2024-10-20,18,648,32.1,High
EVS00729,2025-06-08,0,252,48.6,Moderate
EVS04906,2024-08-12,15,495,32.9,Moderate
EVS00331,2024-10-07,3,446,33.8,Moderate
EVS04206,2025-12-06,2,307,33.5,Low
EVS00851,2025-01-29,3,272,40.6,Low
EVS01735,2025-12-04,18,1298,12.0,Severe
EVS02575,2024-01-12,14,395,35.4,Moderate
EVS01671,2025-09-18,10,648,34.7,High
EVS04599,2024-09-03,23,361,37.3,Moderate
EVS03251,2024-03-26,22,319,39.1,Moderate
EVS00759,2024-06-01,19,661,28.6,High
EVS03340,2025-04-22,3,486,33.9,Moderate
EVS01548,2025-07-06,7,630,30.7,High
EVS01651,2025-06-09,17,888,26.9,Severe
EVS04655,2024-05-28,5,504,38.4,Moderate
EVS02385,2025-10-24,10,930,20.3,Severe
EVS04430,2024-06-22,9,766,23.1,Severe
EVS01284,2025-05-09,4,497,35.4,Moderate
EVS00515,2025-09-04,17,813,19.9,Severe
EVS01828,2024-12-11,7,736,29.0,Severe
EVS00008,2024-11-09,1,297,37.4,Low
EVS03154,2024-10-05,5,360,45.2,Moderate
EVS01765,2024-09-01,19,782,31.2,Severe
EVS01580,2025-06-09,12,406,37.7,Moderate
EVS02713,2024-05-01,14,479,30.4,Moderate
EVS04383,2025-02-14,23,365,37.1,Moderate
EVS03294,2025-05-09,4,337,38.4,Low
EVS01168,2024-09-16,18,963,18.1,Severe
EVS01596,2024-07-30,2,348,32.0,Moderate
EVS04020,2024-01-15,3,350,44.8,Moderate
EVS04423,2025-09-09,8,727,28.5,High
EVS03934,2025-01-05,6,469,33.2,Moderate
EVS01830,2025-07-26,22,207,45.4,Low
EVS02878,2025-08-25,19,935,22.6,Severe
EVS00768,2025-08-12,19,901,20.1,Severe
EVS03007,2024-05-02,8,690,30.0,Severe
EVS00714,2024-02-04,1,143,38.2,Low
EVS00839,2025-07-21,12,441,34.7,Moderate
EVS01814,2024-01-25,13,359,41.5,Moderate
EVS02498,2024-10-12,15,368,40.6,Moderate
EVS02845,2024-10-20,7,442,34.5,Moderate
EVS03339,2024-04-17,13,388,34.6,Moderate
EVS02810,2025-06-27,15,465,37.2,Moderate
EVS01522,2025-04-18,16,767,25.1,Severe
EVS02998,2024-06-19,19,727,24.3,High
EVS00799,2025-02-20,17,984,22.5,Severe
EVS01146,2025-08-28,2,370,38.4,Moderate
EVS04206,2024-12-07,0,249,38.6,Low
EVS00377,2025-03-01,0,280,42.6,Low
EVS00198,2024-12-13,10,625,31.5,High
EVS01640,2025-11-05,12,331,42.7,Moderate
EVS00214,2025-01-29,7,821,20.3,Severe
EVS03756,2024-06-13,3,335,40.9,Moderate
EVS03492,2025-03-07,0,445,42.4,Moderate
EVS01130,2024-12-12,14,465,35.6,Moderate
EVS00227,2024-12-21,9,527,31.6,Moderate
EVS03136,2024-05-26,4,221,50.8,Low
EVS04325,2024-03-13,4,373,40.2,Moderate
EVS02240,2025-03-20,18,956,24.0,Severe
EVS02478,2025-11-22,4,329,34.6,Moderate
EVS01009,2024-05-28,22,347,33.2,Moderate
EVS00962,2025-07-08,12,330,34.3,Low
EVS02871,2024-10-26,3,248,50.0,Moderate
EVS00301,2024-07-30,3,445,39.3,Moderate
EVS02528,2025-04-12,2,256,42.9,Low
EVS04479,2024-08-26,22,564,28.6,Moderate
EVS01209,2025-04-27,21,449,38.9,Moderate
EVS00625,2025-03-05,5,466,28.9,High
EVS00128,2024-06-08,9,426,38.2,Moderate
EVS03758,2025-10-13,19,1005,14.7,Severe
EVS01223,2025-11-07,5,383,32.9,Moderate
EVS04242,2025-09-14,6,328,46.2,Moderate
EVS00445,2024-12-17,15,718,26.2,High
EVS03140,2024-09-28,19,382,33.9,Moderate
EVS02287,2024-05-28,7,615,29.6,High
EVS01522,2024-04-02,11,478,36.4,Moderate
EVS01696,2024-03-14,9,974,14.8,Severe
EVS04227,2024-01-28,20,681,18.9,Severe
EVS01485,2025-05-30,8,728,24.8,High
EVS04603,2024-11-24,10,495,41.4,High
EVS03843,2025-04-18,9,599,27.2,Moderate
EVS04108,2025-01-13,16,792,26.0,Severe
EVS00494,2025-11-23,23,168,37.5,Low
EVS04936,2025-07-04,21,557,38.1,High
EVS04912,2024-06-22,7,503,36.1,High
EVS01823,2025-09-28,16,476,35.1,Moderate
EVS01331,2024-01-22,21,586,28.0,High
EVS03230,2025-12-21,6,421,35.4,Moderate
EVS03265,2025-06-09,4,268,41.3,Low
EVS03849,2024-02-10,0,326,42.5,Moderate
EVS00780,2025-07-18,13,292,43.0,Moderate
EVS03105,2025-10-08,11,441,36.1,Moderate
EVS02546,2025-05-11,8,500,33.9,Moderate
EVS00557,2024-02-25,17,549,34.3,Moderate
EVS03550,2024-11-26,6,661,33.6,High
EVS02055,2024-06-09,17,526,31.7,Moderate
EVS01507,2025-07-24,2,355,34.8,Moderate
EVS03822,2024-04-02,15,571,29.0,Moderate
EVS00131,2025-05-20,6,548,28.3,High
EVS00543,2024-04-03,22,421,37.9,Moderate
EVS02781,2024-08-21,21,455,40.4,Moderate
EVS03009,2024-07-02,7,616,30.1,High
EVS03869,2025-01-19,21,403,34.4,Moderate
EVS03794,2024-07-12,20,789,21.8,Severe
EVS01125,2024-06-09,21,365,46.1,Low
EVS01849,2025-06-25,9,639,30.1,High
EVS00764,2024-07-25,21,625,29.3,High
EVS04992,2024-07-03,20,726,20.6,High
EVS03825,2024-11-21,10,633,27.9,Severe
EVS00679,2024-07-28,17,625,29.9,High
EVS01557,2024-12-18,6,745,17.7,Severe
EVS00807,2025-08-18,10,599,31.2,High
EVS02547,2024-04-25,6,498,37.8,Moderate
EVS02457,2024-10-09,6,511,31.9,Moderate
EVS02133,2025-10-31,1,302,39.1,Moderate
EVS00720,2024-10-14,17,1232,12.0,Severe
EVS04471,2025-10-05,7,801,26.7,Severe
EVS00046,2025-11-02,15,546,32.5,High
EVS02155,2025-09-29,7,579,34.0,High
EVS01673,2025-12-19,14,585,35.5,High
EVS03151,2025-07-19,16,394,38.0,Moderate
EVS01040,2024-02-24,1,236,43.7,Low
EVS03889,2025-08-29,3,420,33.9,Moderate
EVS01845,2025-07-07,8,1020,16.4,Severe
EVS01109,2024-04-12,4,349,39.5,Moderate
EVS02497,2025-04-15,18,985,22.8,Severe
EVS01223,2024-05-26,23,295,42.3,Moderate
EVS01281,2025-09-13,0,231,42.7,Moderate
EVS04169,2025-02-10,16,746,20.5,Severe
EVS00238,2024-08-31,15,486,34.6,Moderate
EVS03798,2025-06-06,9,966,12.0,Severe
EVS01255,2024-12-03,6,489,38.8,Moderate
EVS04611,2025-06-28,16,515,35.8,Moderate
EVS04396,2025-05-31,15,496,32.1,Moderate
EVS00793,2024-03-05,9,767,18.4,Severe
EVS02113,2024-04-20,0,281,41.1,Moderate
EVS04239,2024-03-27,16,884,19.0,Severe
EVS04548,2025-09-24,10,777,30.8,Severe
EVS02903,2024-06-07,23,439,39.8,Moderate
EVS03949,2024-07-18,19,1112,18.4,Severe
EVS00958,2025-06-15,9,442,36.4,Moderate
EVS03025,2024-06-28,23,435,38.8,Moderate
EVS01671,2025-10-11,21,403,40.3,Moderate
EVS02044,2024-08-19,19,1137,13.0,Severe
EVS03272,2024-08-11,7,638,26.3,High
EVS03174,2025-10-17,7,909,22.9,Severe
EVS02994,2024-07-16,6,769,21.1,Severe
EVS01692,2025-04-24,17,905,21.8,Severe
EVS04108,2024-06-06,17,712,29.2,High
EVS00362,2024-10-31,5,497,29.5,High
EVS02875,2024-07-15,9,591,28.1,Moderate
EVS02206,2024-09-11,8,704,24.5,Severe
EVS02954,2024-11-20,5,486,35.9,Moderate
EVS04695,2024-09-10,15,591,35.0,Moderate
EVS03587,2025-05-04,1,246,51.5,Low
EVS01672,2024-01-15,6,547,26.9,Moderate
EVS01479,2025-12-09,2,464,27.3,Moderate
EVS00184,2024-11-28,17,986,18.4,Severe
EVS00867,2025-02-10,9,840,26.1,Severe
EVS00558,2025-08-15,16,865,28.0,Severe
EVS00557,2025-07-13,7,574,30.6,High
EVS02131,2024-10-09,1,519,35.2,Moderate
EVS00442,2025-09-24,12,439,40.5,Moderate
EVS00926,2024-10-03,11,596,20.6,High
EVS03093,2025-02-06,1,313,44.3,Moderate
EVS03892,2025-01-31,15,569,36.1,Moderate
EVS03148,2024-11-27,23,278,42.9,Moderate
EVS00396,2024-12-16,23,221,47.5,Moderate
EVS02894,2025-09-06,4,160,49.4,Low
EVS04857,2024-06-01,8,608,32.8,High
EVS00911,2025-12-09,19,872,25.4,Severe
EVS02055,2025-02-28,9,914,23.9,Severe
EVS00365,2025-08-06,22,403,43.5,Moderate
EVS03389,2025-06-24,0,322,41.1,Moderate
EVS04782,2025-06-09,1,300,40.9,Moderate
EVS03578,2025-08-11,6,645,29.9,High
EVS03552,2024-05-27,13,363,33.1,Moderate
EVS00048,2024-01-09,11,473,30.4,Moderate
EVS00827,2025-09-12,21,508,34.7,Moderate
EVS03752,2024-08-09,5,383,34.1,Low
EVS03777,2025-01-13,21,458,30.4,Moderate
EVS00585,2024-11-25,10,553,35.4,High
EVS03769,2024-02-13,3,401,28.0,Moderate
EVS02697,2025-12-22,17,1048,13.4,Severe
EVS00448,2024-03-02,22,449,33.1,Moderate
EVS03335,2025-09-26,10,401,39.6,Moderate
EVS04672,2024-06-25,23,415,32.1,Moderate
EVS03753,2025-12-15,23,332,34.7,Moderate
EVS00797,2025-06-16,12,415,38.2,Moderate
EVS02946,2025-10-27,18,1056,20.7,Severe
EVS03159,2025-06-02,7,711,32.8,High
EVS04213,2025-11-17,10,709,30.7,Severe
EVS02770,2025-03-14,18,1093,14.0,Severe
EVS02779,2025-07-21,7,735,24.0,High
EVS03787,2025-04-16,9,820,26.2,Severe
EVS03912,2024-08-16,21,484,35.7,High
EVS03369,2024-03-04,8,628,29.4,High
EVS02543,2024-06-24,6,444,33.0,Moderate
EVS03712,2024-12-05,23,290,41.4,Low
EVS00247,2025-10-22,1,424,40.6,Moderate
EVS03663,2025-12-07,12,285,44.2,Moderate
EVS00372,2024-02-24,10,362,37.1,Moderate
EVS00690,2024-05-18,0,343,40.1,Moderate
EVS03895,2024-08-12,3,318,47.3,Moderate
EVS02276,2025-06-12,23,363,39.4,Moderate
EVS03649,2025-07-04,16,756,24.0,Severe
EVS04508,2024-03-21,17,1114,23.1,Severe
EVS01120,2024-07-15,5,468,26.9,Moderate
EVS01670,2025-01-01,5,507,29.4,Moderate
EVS01079,2025-01-24,18,1214,12.0,Severe
EVS01061,2024-12-08,16,394,32.8,Moderate
EVS00934,2024-09-25,21,565,35.2,Moderate
EVS04430,2024-12-26,3,521,41.9,Moderate
EVS04319,2024-02-23,4,380,36.4,Moderate
EVS04568,2025-08-27,18,753,28.0,High
EVS01414,2025-04-25,7,604,32.6,Moderate
EVS04149,2024-11-23,9,586,30.7,High
EVS02542,2024-06-02,11,182,41.0,Moderate
EVS02067,2024-05-21,20,631,36.2,High
EVS02464,2024-12-12,15,462,32.6,High
EVS03372,2025-03-06,23,372,37.5,Moderate
EVS01427,2025-11-19,23,242,31.6,Low
EVS02372,2025-07-12,4,304,41.1,Moderate
EVS00762,2024-07-04,3,311,44.3,Moderate
EVS00474,2025-03-13,0,291,45.2,Moderate
EVS00905,2025-03-06,16,1004,18.3,Severe
EVS03801,2024-06-08,1,237,43.4,Moderate
EVS01966,2024-09-29,10,431,30.6,Moderate
EVS02985,2024-06-19,10,733,28.4,Severe
EVS02144,2024-01-22,2,291,41.1,Low
EVS01730,2024-11-22,21,584,30.0,High
EVS04996,2025-07-31,18,1072,12.8,Severe
EVS00316,2025-12-28,14,298,40.0,Moderate
EVS04423,2024-08-18,5,278,39.5,Moderate
EVS01441,2025-09-05,10,344,40.4,Moderate
EVS03210,2025-09-11,14,523,36.3,High
EVS00493,2025-03-07,8,994,18.5,Severe
EVS00680,2024-06-12,14,554,25.8,Severe
EVS00388,2025-04-05,9,475,35.2,High
EVS01838,2025-12-25,6,740,29.2,Severe
EVS00363,2025-01-28,19,1160,12.0,Severe
EVS03344,2024-02-12,3,408,37.4,Moderate
EVS03616,2025-02-22,5,312,45.3,Moderate
