Vehicle_ID,Vehicle_Type,Battery_Capacity_kWh,Vehicle_Age_Years
VEH05683,Sedan,50.0,9
VEH05684,Hatchback,50.0,2
VEH05685,Pickup,70.0,0
VEH05686,Van,70.0,1
VEH05687,Hatchback,70.0,2
VEH05688,Sedan,60.0,10
VEH05689,Sedan,70.0,9
VEH05690,Sedan,80.0,6
VEH05691,Hatchback,90.0,9
VEH05692,Pickup,70.0,8
VEH05693,Pickup,70.0,6
VEH05694,Hatchback,50.0,9
VEH05695,Sedan,70.0,0
VEH05696,Pickup,50.0,7
VEH05697,Van,80.0,9
VEH05698,SUV,50.0,6
VEH05699,SUV,80.0,8
VEH05700,Sedan,60.0,8
VEH05701,Pickup,80.0,11
VEH05702,SUV,70.0,10
VEH05703,Hatchback,90.0,0
VEH05704,Sedan,70.0,6
VEH05705,Pickup,60.0,9
VEH05706,Pickup,50.0,0
VEH05707,Sedan,90.0,6
VEH05708,SUV,50.0,1
VEH05709,SUV,70.0,9
VEH05710,Pickup,90.0,10
VEH05711,Sedan,80.0,11
VEH05712,Sedan,60.0,3
VEH05713,Van,80.0,9
VEH05714,Hatchback,50.0,7
VEH05715,Sedan,40.0,0
VEH05716,SUV,70.0,11
VEH05717,Hatchback,50.0,4
VEH05718,Hatchback,80.0,8
VEH05719,Hatchback,40.0,8
VEH05720,SUV,70.0,3
VEH05721,Sedan,80.0,9
VEH05722,Van,70.0,1
VEH05723,SUV,70.0,3
VEH05724,SUV,40.0,8
VEH05725,SUV,40.0,10
VEH05726,Pickup,60.0,3
VEH05727,Pickup,50.0,5
VEH05728,Sedan,80.0,2
VEH05729,Sedan,90.0,2
VEH05730,Hatchback,50.0,10
VEH05731,Sedan,70.0,2
VEH05732,Hatchback,80.0,7
VEH05733,Sedan,80.0,1
VEH05734,Hatchback,40.0,11
VEH05735,Sedan,100.0,9
VEH05736,Sedan,50.0,8
VEH05737,Hatchback,70.0,3
VEH05738,SUV,60.0,1
VEH05739,Sedan,80.0,9
VEH05740,SUV,60.0,3
VEH05741,SUV,90.0,6
VEH05742,Hatchback,70.0,4
VEH05743,SUV,80.0,2
VEH05744,Sedan,80.0,9
VEH05745,Sedan,70.0,8
VEH05746,Pickup,80.0,8
VEH05747,SUV,70.0,3
VEH05748,Sedan,40.0,4
VEH05749,Hatchback,90.0,3
VEH05750,Hatchback,70.0,10
VEH05751,SUV,50.0,2
VEH05752,Sedan,50.0,2
VEH05753,SUV,40.0,5
VEH05754,Pickup,90.0,1
VEH05755,Pickup,80.0,6
VEH05756,Pickup,40.0,1
VEH05757,Sedan,80.0,0
VEH05758,Van,80.0,4
VEH05759,Hatchback,90.0,7
VEH05760,Van,90.0,11
VEH05761,Van,60.0,0
VEH05762,SUV,80.0,0
VEH05763,SUV,90.0,10
VEH05764,Sedan,70.0,1
VEH05765,Sedan,80.0,8
VEH05766,Pickup,90.0,9
VEH05767,Sedan,90.0,10
VEH05768,Sedan,60.0,4
VEH05769,Sedan,80.0,4
VEH05770,SUV,70.0,6
VEH05771,Sedan,70.0,6
VEH05772,Hatchback,60.0,0
VEH05773,Pickup,70.0,10
VEH05774,SUV,50.0,10
VEH05775,Pickup,60.0,4
VEH05776,Hatchback,60.0,0
VEH05777,Sedan,70.0,1
VEH05778,Sedan,70.0,9
VEH05779,SUV,90.0,1
VEH05780,SUV,50.0,1
VEH05781,Sedan,60.0,1
VEH05782,Van,70.0,6
VEH05783,SUV,70.0,7
VEH05784,SUV,70.0,8
VEH05785,Van,100.0,7
VEH05786,Hatchback,40.0,10
VEH05787,Hatchback,60.0,5
VEH05788,Sedan,70.0,10
VEH05789,Hatchback,60.0,6
VEH05790,Pickup,60.0,0
VEH05791,SUV,50.0,3
VEH05792,SUV,80.0,5
VEH05793,SUV,50.0,10
VEH05794,Pickup,90.0,5
VEH05795,SUV,50.0,0
VEH05796,Pickup,70.0,0
VEH05797,Hatchback,70.0,2
VEH05798,SUV,70.0,10
VEH05799,SUV,50.0,3
VEH05800,SUV,90.0,9
VEH05801,Hatchback,70.0,4
VEH05802,Van,60.0,5
VEH05803,Sedan,80.0,2
VEH05804,SUV,50.0,8
VEH05805,Sedan,60.0,1
VEH05806,Pickup,50.0,10
VEH05807,Pickup,80.0,1
VEH05808,Hatchback,70.0,6
VEH05809,Sedan,60.0,11
VEH05810,Sedan,70.0,2
VEH05811,SUV,60.0,9
VEH05812,Hatchback,70.0,10
VEH05813,Sedan,60.0,9
VEH05814,Sedan,60.0,0
VEH05815,SUV,90.0,2
VEH05816,Hatchback,40.0,6
VEH05817,Pickup,100.0,11
VEH05818,SUV,60.0,5
VEH05819,Hatchback,100.0,9
VEH05820,Hatchback,80.0,5
VEH05821,Sedan,90.0,9
VEH05822,Sedan,60.0,5
VEH05823,Hatchback,80.0,0
VEH05824,Hatchback,60.0,6
VEH05825,Sedan,40.0,1
VEH05826,Pickup,100.0,1
VEH05827,Sedan,80.0,6
VEH05828,Hatchback,40.0,4
VEH05829,Hatchback,50.0,1
VEH05830,Hatchback,70.0,6
VEH05831,SUV,60.0,10
VEH05832,SUV,80.0,4
VEH05833,Sedan,40.0,6
VEH05834,Van,50.0,11
VEH05835,Sedan,70.0,3
VEH05836,SUV,70.0,11
VEH05837,Hatchback,60.0,7
VEH05838,Pickup,90.0,6
VEH05839,Sedan,100.0,7
VEH05840,SUV,60.0,7
VEH05841,Sedan,90.0,8
VEH05842,Hatchback,70.0,1
VEH05843,Hatchback,100.0,8
VEH05844,Sedan,50.0,8
VEH05845,Sedan,80.0,8
VEH05846,Sedan,60.0,5
VEH05847,Hatchback,50.0,7
VEH05848,Pickup,90.0,6
VEH05849,Pickup,70.0,11
VEH05850,Hatchback,70.0,7
VEH05851,Pickup,50.0,5
VEH05852,SUV,60.0,7
VEH05853,SUV,70.0,5
VEH05854,Sedan,50.0,11
VEH05855,SUV,100.0,6
VEH05856,SUV,70.0,2
VEH05857,SUV,40.0,5
VEH05858,Sedan,60.0,10
VEH05859,SUV,60.0,9
VEH05860,Pickup,100.0,11
VEH05861,Sedan,100.0,9
VEH05862,Van,90.0,10
VEH05863,SUV,80.0,10
VEH05864,Sedan,80.0,8
VEH05865,Sedan,80.0,4
VEH05866,Pickup,50.0,3
VEH05867,Hatchback,60.0,4
VEH05868,Pickup,60.0,5
VEH05869,Hatchback,70.0,9
VEH05870,Hatchback,40.0,2
VEH05871,Hatchback,70.0,3
VEH05872,Sedan,80.0,11
VEH05873,Pickup,60.0,5
VEH05874,Sedan,60.0,0
VEH05875,Pickup,70.0,6
VEH05876,Hatchback,70.0,0
VEH05877,Sedan,60.0,4
VEH05878,Hatchback,60.0,10
VEH05879,SUV,60.0,1
VEH05880,Hatchback,40.0,2
VEH05881,SUV,90.0,6
VEH05882,Pickup,90.0,11
VEH05883,Sedan,80.0,5
VEH05884,Van,90.0,5
VEH05885,SUV,60.0,0
VEH05886,Sedan,80.0,3
VEH05887,Sedan,70.0,9
VEH05888,SUV,90.0,0
VEH05889,SUV,60.0,6
VEH05890,Van,70.0,4
VEH05891,Sedan,60.0,6
VEH05892,SUV,70.0,9
VEH05893,Pickup,60.0,1
VEH05894,Sedan,80.0,3
VEH05895,Hatchback,50.0,4
VEH05896,SUV,60.0,1
VEH05897,Sedan,50.0,6
VEH05898,Hatchback,80.0,6
VEH05899,Sedan,40.0,10
VEH05900,Pickup,50.0,8
VEH05901,Van,70.0,4
VEH05902,Sedan,80.0,10
VEH05903,Hatchback,70.0,4
VEH05904,Hatchback,60.0,0
VEH05905,Pickup,40.0,11
VEH05906,SUV,40.0,11
VEH05907,Sedan,50.0,8
VEH05908,Sedan,70.0,7
VEH05909,Sedan,60.0,1
VEH05910,Sedan,60.0,3
VEH05911,SUV,40.0,1
VEH05912,Hatchback,60.0,0
VEH05913,Sedan,100.0,1
VEH05914,Pickup,50.0,4
VEH05915,Sedan,70.0,10
VEH05916,SUV,40.0,11
VEH05917,SUV,80.0,5
VEH05918,Pickup,90.0,9
VEH05919,SUV,50.0,2
VEH05920,Hatchback,90.0,7
VEH05921,Sedan,80.0,8
VEH05922,Pickup,70.0,6
VEH05923,Pickup,90.0,0
VEH05924,SUV,40.0,3
VEH05925,Pickup,70.0,10
VEH05926,Sedan,40.0,8
VEH05927,Pickup,70.0,2
VEH05928,Sedan,70.0,11
VEH05929,SUV,50.0,0
VEH05930,Sedan,70.0,6
VEH05931,Sedan,80.0,1
VEH05932,SUV,70.0,0
VEH05933,SUV,70.0,3
VEH05934,Pickup,80.0,7
VEH05935,SUV,60.0,2
VEH05936,SUV,70.0,5
VEH05937,SUV,90.0,6
VEH05938,SUV,70.0,7
VEH05939,SUV,80.0,5
VEH05940,Van,70.0,8
VEH05941,SUV,80.0,9
VEH05942,Van,40.0,9
VEH05943,Sedan,90.0,1
VEH05944,SUV,70.0,11
VEH05945,Hatchback,80.0,3
VEH05946,Hatchback,50.0,0
VEH05947,Pickup,80.0,3
VEH05948,Sedan,60.0,9
VEH05949,Sedan,100.0,8
VEH05950,Pickup,50.0,6
VEH05951,Hatchback,50.0,9
VEH05952,Sedan,80.0,0
VEH05953,SUV,50.0,4
VEH05954,Sedan,90.0,2
VEH05955,Sedan,60.0,3
VEH05956,SUV,90.0,7
VEH05957,Sedan,60.0,3
VEH05958,SUV,70.0,5
VEH05959,SUV,80.0,5
VEH05960,SUV,50.0,8
VEH05961,Pickup,100.0,0
VEH05962,Pickup,50.0,11
VEH05963,Hatchback,80.0,1
VEH05964,SUV,40.0,11
VEH05965,Pickup,80.0,7
VEH05966,Sedan,60.0,2
VEH05967,SUV,40.0,1
VEH05968,Hatchback,60.0,3
VEH05969,Van,50.0,10
VEH05970,Hatchback,60.0,2
VEH05971,SUV,100.0,11
VEH05972,Sedan,50.0,8
VEH05973,Pickup,100.0,9
VEH05974,Sedan,60.0,5
VEH05975,Hatchback,60.0,10
VEH05976,Sedan,50.0,10
VEH05977,SUV,80.0,5
VEH05978,SUV,90.0,8
VEH05979,Van,70.0,5
VEH05980,Sedan,100.0,11
VEH05981,Hatchback,60.0,7
VEH05982,Van,60.0,0
VEH05983,Hatchback,80.0,2
VEH05984,SUV,50.0,10
VEH05985,SUV,50.0,11
VEH05986,Van,100.0,3
VEH05987,SUV,60.0,10
VEH05988,Hatchback,70.0,8
VEH05989,Pickup,50.0,2
VEH05990,Hatchback,70.0,4
VEH05991,SUV,60.0,7
VEH05992,Sedan,70.0,11
VEH05993,Hatchback,60.0,4
VEH05994,SUV,80.0,5
VEH05995,Sedan,90.0,11
VEH05996,SUV,60.0,0
VEH05997,Sedan,80.0,4
VEH05998,SUV,40.0,2
VEH05999,Van,60.0,6
VEH06000,Hatchback,50.0,10
VEH06001,SUV,60.0,7
VEH06002,SUV,50.0,11
VEH06003,SUV,60.0,0
VEH06004,Sedan,100.0,2
VEH06005,SUV,50.0,8
VEH06006,Sedan,50.0,2
VEH06007,Hatchback,40.0,8
VEH06008,SUV,70.0,6
VEH06009,Sedan,70.0,6
VEH06010,SUV,70.0,11
VEH06011,Van,40.0,6
VEH06012,Sedan,100.0,6
VEH06013,SUV,80.0,1
VEH06014,SUV,50.0,8
VEH06015,Pickup,50.0,2
VEH06016,Hatchback,40.0,2
VEH06017,SUV,90.0,3
VEH06018,Hatchback,50.0,3
VEH06019,SUV,40.0,6
VEH06020,SUV,70.0,6
VEH06021,Hatchback,70.0,9
VEH06022,SUV,80.0,7
VEH06023,Van,80.0,11
VEH06024,Sedan,60.0,11
VEH06025,Hatchback,50.0,9
VEH06026,Pickup,40.0,7
VEH06027,SUV,60.0,2
VEH06028,Pickup,60.0,0
VEH06029,Sedan,90.0,7
VEH06030,SUV,40.0,11
VEH06031,Sedan,50.0,2
VEH06032,Van,40.0,7
VEH06033,SUV,50.0,8
VEH06034,Hatchback,60.0,7
VEH06035,Pickup,60.0,6
VEH06036,Sedan,60.0,1
VEH06037,Sedan,60.0,0
VEH06038,SUV,50.0,3
VEH06039,Hatchback,90.0,11
VEH06040,Sedan,80.0,0
VEH06041,Sedan,50.0,5
VEH06042,Hatchback,70.0,0
VEH06043,Van,90.0,1
VEH06044,SUV,60.0,11
VEH06045,Pickup,90.0,1
VEH06046,Van,50.0,9
VEH06047,Sedan,50.0,7
VEH06048,Sedan,90.0,10
VEH06049,Van,40.0,11
VEH06050,SUV,80.0,4
VEH06051,Hatchback,90.0,3
VEH06052,SUV,80.0,4
VEH06053,Sedan,60.0,8
VEH06054,Van,80.0,8
VEH06055,Van,100.0,0
VEH06056,Sedan,70.0,3
VEH06057,Sedan,60.0,1
VEH06058,SUV,40.0,5
VEH06059,Hatchback,80.0,2
VEH06060,Pickup,70.0,3
VEH06061,Hatchback,90.0,2
VEH06062,Van,80.0,7
VEH06063,SUV,70.0,9
VEH06064,Hatchback,80.0,0
VEH06065,Pickup,40.0,2
VEH06066,SUV,80.0,0
VEH06067,Hatchback,60.0,4
VEH06068,Hatchback,70.0,2
VEH06069,SUV,60.0,0
VEH06070,SUV,40.0,11
VEH06071,SUV,70.0,6
VEH06072,Pickup,90.0,1
VEH06073,Sedan,70.0,10
VEH06074,Sedan,60.0,2
VEH06075,Pickup,60.0,5
VEH06076,Sedan,50.0,1
VEH06077,Hatchback,90.0,3
VEH06078,SUV,70.0,5
VEH06079,SUV,80.0,2
VEH06080,Hatchback,80.0,2
VEH06081,SUV,70.0,7
VEH06082,Pickup,60.0,1
VEH06083,Sedan,70.0,2
VEH06084,Van,50.0,7
VEH06085,Hatchback,90.0,7
VEH06086,SUV,70.0,2
VEH06087,SUV,70.0,4
VEH06088,Hatchback,80.0,11
VEH06089,SUV,50.0,1
VEH06090,Pickup,40.0,0
VEH06091,Hatchback,60.0,2
VEH06092,SUV,90.0,8
VEH06093,SUV,90.0,2
VEH06094,Hatchback,40.0,0
VEH06095,Sedan,100.0,9
VEH06096,SUV,60.0,8
VEH06097,Sedan,100.0,5
VEH06098,SUV,70.0,10
VEH06099,Sedan,40.0,0
VEH06100,SUV,40.0,6
VEH06101,SUV,60.0,2
VEH06102,SUV,90.0,10
VEH06103,Hatchback,80.0,0
VEH06104,Sedan,90.0,2
VEH06105,SUV,80.0,7
VEH06106,SUV,50.0,9
VEH06107,Pickup,80.0,3
VEH06108,SUV,50.0,2
VEH06109,SUV,70.0,4
VEH06110,Sedan,70.0,8
VEH06111,Pickup,90.0,3
VEH06112,Hatchback,50.0,2
VEH06113,SUV,90.0,6
VEH06114,SUV,60.0,9
VEH06115,Pickup,70.0,10
VEH06116,Hatchback,60.0,9
VEH06117,Hatchback,90.0,0
VEH06118,Sedan,70.0,7
VEH06119,Hatchback,90.0,3
VEH06120,Sedan,100.0,6
VEH06121,Van,60.0,3
VEH06122,Pickup,90.0,8
VEH06123,Sedan,40.0,5
VEH06124,SUV,60.0,11
VEH06125,SUV,70.0,0
VEH06126,Pickup,40.0,4
VEH06127,SUV,50.0,3
VEH06128,SUV,40.0,3
VEH06129,SUV,60.0,9
VEH06130,Sedan,80.0,9
VEH06131,Hatchback,90.0,1
VEH06132,Sedan,90.0,6
VEH06133,SUV,100.0,10
VEH06134,Hatchback,60.0,9
VEH06135,Hatchback,50.0,7
VEH06136,Pickup,70.0,4
VEH06137,Sedan,50.0,5
VEH06138,SUV,70.0,11
VEH06139,Sedan,70.0,1
VEH06140,Sedan,50.0,3
VEH06141,SUV,80.0,0
VEH06142,Sedan,70.0,0
VEH06143,SUV,90.0,9
VEH06144,Pickup,40.0,11
VEH06145,SUV,70.0,0
VEH06146,Hatchback,40.0,7
VEH06147,SUV,50.0,1
VEH06148,SUV,80.0,8
VEH06149,Sedan,60.0,9
VEH06150,Sedan,60.0,4
VEH06151,Sedan,90.0,6
VEH06152,Sedan,70.0,10
VEH06153,Sedan,50.0,11
VEH06154,Sedan,60.0,1
VEH06155,Pickup,40.0,4
VEH06156,SUV,60.0,3
VEH06157,Hatchback,60.0,11
VEH06158,Pickup,70.0,11
VEH06159,Pickup,40.0,11
VEH06160,SUV,60.0,7
VEH06161,Hatchback,90.0,9
VEH06162,Pickup,70.0,10
VEH06163,Hatchback,80.0,6
VEH06164,Hatchback,60.0,7
VEH06165,Sedan,100.0,10
VEH06166,Hatchback,50.0,4
VEH06167,SUV,50.0,4
VEH06168,Sedan,80.0,0
VEH06169,SUV,100.0,2
VEH06170,SUV,80.0,6
VEH06171,Pickup,70.0,8
VEH06172,Sedan,70.0,0
VEH06173,SUV,80.0,5
VEH06174,Van,90.0,10
VEH06175,Van,40.0,10
VEH06176,Van,40.0,4
VEH06177,SUV,70.0,4
VEH06178,Sedan,70.0,3
VEH06179,Sedan,50.0,8
VEH06180,Sedan,70.0,5
VEH06181,Hatchback,100.0,11
VEH06182,SUV,60.0,11
VEH06183,SUV,90.0,2
VEH06184,SUV,60.0,8
VEH06185,Pickup,60.0,9
VEH06186,Sedan,80.0,3
VEH06187,Pickup,70.0,11
VEH06188,Pickup,70.0,6
VEH06189,Hatchback,50.0,1
VEH06190,SUV,80.0,7
VEH06191,Pickup,80.0,2
VEH06192,Sedan,100.0,8
VEH06193,Hatchback,60.0,7
VEH06194,Hatchback,50.0,9
VEH06195,Sedan,60.0,9
VEH06196,Van,80.0,6
VEH06197,Pickup,70.0,0
VEH06198,SUV,60.0,1
VEH06199,Sedan,90.0,3
VEH06200,Van,70.0,8
VEH06201,SUV,50.0,11
VEH06202,Sedan,90.0,6
VEH06203,Sedan,50.0,1
VEH06204,Hatchback,40.0,11
VEH06205,Hatchback,60.0,1
VEH06206,SUV,70.0,2
VEH06207,SUV,80.0,10
VEH06208,Pickup,60.0,7
VEH06209,Sedan,70.0,9
VEH06210,Sedan,60.0,3
VEH06211,SUV,70.0,1
VEH06212,Van,80.0,9
VEH06213,Sedan,70.0,6
VEH06214,SUV,40.0,10
VEH06215,Hatchback,90.0,4
VEH06216,SUV,70.0,6
VEH06217,Sedan,60.0,11
VEH06218,Sedan,60.0,0
VEH06219,Hatchback,70.0,3
VEH06220,Hatchback,60.0,10
VEH06221,Hatchback,50.0,8
VEH06222,Hatchback,70.0,6
VEH06223,Hatchback,80.0,10
VEH06224,Sedan,60.0,4
VEH06225,SUV,50.0,7
VEH06226,Hatchback,80.0,7
VEH06227,Hatchback,60.0,1
VEH06228,Pickup,70.0,9
VEH06229,SUV,70.0,1
VEH06230,Sedan,50.0,6
VEH06231,Sedan,80.0,1
VEH06232,Sedan,90.0,0
VEH06233,Van,40.0,1
VEH06234,SUV,70.0,8
VEH06235,Pickup,70.0,11
VEH06236,Sedan,90.0,10
VEH06237,Pickup,40.0,7
VEH06238,SUV,40.0,4
VEH06239,Hatchback,70.0,5
VEH06240,SUV,40.0,4
VEH06241,Hatchback,50.0,5
VEH06242,SUV,80.0,10
VEH06243,Sedan,100.0,1
VEH06244,Pickup,70.0,5
VEH06245,SUV,50.0,1
VEH06246,SUV,60.0,0
VEH06247,SUV,70.0,3
VEH06248,Hatchback,50.0,9
VEH06249,Sedan,40.0,11
VEH06250,Sedan,80.0,7
VEH06251,Pickup,50.0,11
VEH06252,Sedan,60.0,5
VEH06253,Hatchback,40.0,9
VEH06254,Hatchback,60.0,2
VEH06255,Hatchback,40.0,1
VEH06256,Hatchback,90.0,2
VEH06257,Pickup,60.0,6
VEH06258,Sedan,60.0,0
VEH06259,SUV,70.0,1
VEH06260,Hatchback,70.0,7
VEH06261,Van,80.0,10
VEH06262,SUV,80.0,0
VEH06263,SUV,70.0,6
VEH06264,Sedan,80.0,6
VEH06265,Sedan,40.0,0
VEH06266,SUV,70.0,4
VEH06267,SUV,90.0,9
VEH06268,Van,80.0,2
VEH06269,Pickup,40.0,3
VEH06270,SUV,70.0,7
VEH06271,SUV,60.0,7
VEH06272,SUV,60.0,7
VEH06273,SUV,80.0,6
VEH06274,SUV,80.0,0
VEH06275,SUV,70.0,4
VEH06276,Pickup,80.0,2
VEH06277,SUV,60.0,2
VEH06278,Sedan,90.0,4
VEH06279,SUV,70.0,4
VEH06280,Pickup,60.0,5
VEH06281,Sedan,70.0,1
VEH06282,SUV,60.0,3
VEH06283,Hatchback,50.0,0
VEH06284,Hatchback,50.0,11
VEH06285,Pickup,40.0,8
VEH06286,Hatchback,40.0,1
VEH06287,Hatchback,40.0,11
VEH06288,SUV,70.0,5
VEH06289,Sedan,60.0,5
VEH06290,Pickup,60.0,2
VEH06291,SUV,60.0,5
VEH06292,SUV,70.0,0
VEH06293,Pickup,90.0,10
VEH06294,SUV,90.0,5
VEH06295,Sedan,90.0,7
VEH06296,Pickup,80.0,1
VEH06297,Pickup,60.0,2
VEH06298,Hatchback,80.0,0
VEH06299,SUV,70.0,0
VEH06300,Hatchback,60.0,3
VEH06301,Hatchback,60.0,1
VEH06302,Sedan,70.0,0
VEH06303,Sedan,70.0,9
VEH06304,SUV,60.0,2
VEH06305,SUV,40.0,7
VEH06306,Sedan,100.0,1
VEH06307,SUV,80.0,0
VEH06308,SUV,40.0,9
VEH06309,Pickup,70.0,6
VEH06310,Van,70.0,0
VEH06311,Hatchback,100.0,7
VEH06312,Pickup,60.0,6
VEH06313,SUV,100.0,0
VEH06314,Pickup,60.0,6
VEH06315,SUV,40.0,2
VEH06316,SUV,70.0,11
VEH06317,Sedan,60.0,10
VEH06318,Sedan,50.0,5
VEH06319,SUV,70.0,8
VEH06320,SUV,50.0,0
VEH06321,SUV,70.0,3
VEH06322,SUV,60.0,0
VEH06323,SUV,50.0,6
VEH06324,Sedan,60.0,10
VEH06325,Sedan,50.0,6
VEH06326,Sedan,80.0,5
VEH06327,Pickup,60.0,3
VEH06328,SUV,50.0,2
VEH06329,Sedan,90.0,9
VEH06330,Hatchback,40.0,11
VEH06331,SUV,100.0,11
VEH06332,SUV,60.0,6
VEH06333,Van,60.0,0
VEH06334,SUV,70.0,4
VEH06335,Hatchback,50.0,4
VEH06336,Hatchback,50.0,3
VEH06337,SUV,40.0,7
VEH06338,Pickup,40.0,11
VEH06339,Sedan,90.0,0
VEH06340,Hatchback,50.0,10
VEH06341,Sedan,70.0,11
VEH06342,Sedan,40.0,11
VEH06343,SUV,90.0,0
VEH06344,Hatchback,50.0,0
VEH06345,SUV,40.0,8
VEH06346,Sedan,60.0,9
VEH06347,Hatchback,80.0,11
VEH06348,Pickup,90.0,2
VEH06349,SUV,80.0,0
VEH06350,Sedan,70.0,7
VEH06351,Pickup,60.0,3
VEH06352,SUV,80.0,10
VEH06353,Hatchback,90.0,1
VEH06354,SUV,70.0,1
VEH06355,Sedan,60.0,11
VEH06356,SUV,70.0,6
VEH06357,SUV,70.0,2
VEH06358,SUV,60.0,11
VEH06359,Hatchback,50.0,10
VEH06360,SUV,40.0,5
VEH06361,SUV,60.0,11
VEH06362,Hatchback,50.0,10
VEH06363,Pickup,50.0,1
VEH06364,Sedan,60.0,6
VEH06365,Sedan,50.0,3
VEH06366,Van,60.0,6
VEH06367,Sedan,60.0,1
VEH06368,Hatchback,100.0,6
VEH06369,Sedan,60.0,9
VEH06370,Sedan,60.0,1
VEH06371,Sedan,80.0,3
VEH06372,SUV,50.0,10
VEH06373,Pickup,100.0,6
VEH06374,SUV,80.0,5
VEH06375,Sedan,70.0,1
VEH06376,Sedan,90.0,2
VEH06377,Hatchback,100.0,9
VEH06378,Sedan,70.0,2
VEH06379,SUV,50.0,9
VEH06380,Hatchback,60.0,6
VEH06381,Sedan,90.0,6
VEH06382,Sedan,60.0,8
VEH06383,SUV,70.0,2
VEH06384,Hatchback,90.0,8
VEH06385,Hatchback,70.0,0
VEH06386,SUV,70.0,0
VEH06387,Sedan,70.0,8
VEH06388,SUV,60.0,11
VEH06389,Sedan,100.0,8
VEH06390,Pickup,40.0,2
VEH06391,Sedan,80.0,4
VEH06392,Hatchback,60.0,11
VEH06393,Hatchback,80.0,3
VEH06394,Sedan,70.0,2
VEH06395,SUV,80.0,3
VEH06396,Pickup,70.0,7
VEH06397,Sedan,50.0,6
VEH06398,SUV,50.0,5
VEH06399,Hatchback,90.0,2
VEH06400,Pickup,80.0,2
VEH06401,Sedan,50.0,11
VEH06402,Van,50.0,8
VEH06403,Sedan,50.0,7
VEH06404,Van,90.0,1
VEH06405,Hatchback,100.0,7
VEH06406,SUV,90.0,7
VEH06407,Sedan,70.0,6
VEH06408,Pickup,90.0,10
VEH06409,Sedan,80.0,7
VEH06410,Sedan,80.0,6
VEH06411,Pickup,90.0,3
VEH06412,Hatchback,60.0,10
VEH06413,Pickup,40.0,7
VEH06414,Pickup,60.0,11
VEH06415,Hatchback,100.0,4
VEH06416,Sedan,50.0,5
VEH06417,Hatchback,60.0,10
VEH06418,SUV,70.0,3
VEH06419,Sedan,70.0,3
VEH06420,SUV,60.0,10
VEH06421,Pickup,50.0,10
VEH06422,Sedan,90.0,3
VEH06423,SUV,70.0,8
VEH06424,Sedan,70.0,7
VEH06425,Sedan,70.0,11
VEH06426,SUV,50.0,10
VEH06427,Hatchback,80.0,7
VEH06428,Van,70.0,2
VEH06429,SUV,50.0,7
VEH06430,SUV,40.0,8
VEH06431,Sedan,70.0,2
VEH06432,Sedan,70.0,6
VEH06433,SUV,60.0,10
VEH06434,SUV,70.0,8
VEH06435,Pickup,80.0,1
VEH06436,Sedan,50.0,8
VEH06437,Hatchback,40.0,11
VEH06438,Sedan,60.0,1
VEH06439,Pickup,60.0,4
VEH06440,Van,50.0,3
VEH06441,Sedan,90.0,2
VEH06442,Sedan,70.0,0
VEH06443,SUV,60.0,4
VEH06444,Van,60.0,10
VEH06445,Sedan,90.0,2
VEH06446,Sedan,70.0,10
VEH06447,SUV,50.0,4
VEH06448,Van,40.0,9
VEH06449,Sedan,70.0,7
VEH06450,SUV,50.0,8
VEH06451,SUV,70.0,7
VEH06452,Sedan,80.0,3
VEH06453,Sedan,50.0,6
VEH06454,Pickup,50.0,5
VEH06455,Pickup,90.0,10
VEH06456,Sedan,40.0,2
VEH06457,Sedan,60.0,1
VEH06458,Hatchback,60.0,8
VEH06459,Sedan,60.0,6
VEH06460,Sedan,70.0,10
VEH06461,Sedan,90.0,8
VEH06462,Van,70.0,5
VEH06463,Van,50.0,3
VEH06464,Hatchback,50.0,6
VEH06465,SUV,70.0,5
VEH06466,Pickup,40.0,9
VEH06467,Van,80.0,2
VEH06468,SUV,80.0,3
VEH06469,Sedan,80.0,5
VEH06470,Pickup,60.0,4
VEH06471,Hatchback,70.0,5
VEH06472,Sedan,50.0,1
VEH06473,Hatchback,80.0,11
VEH06474,Sedan,80.0,1
VEH06475,Sedan,40.0,3
VEH06476,Sedan,80.0,7
VEH06477,Sedan,90.0,7
VEH06478,Hatchback,40.0,5
VEH06479,Sedan,60.0,10
VEH06480,Pickup,70.0,2
VEH06481,Sedan,80.0,8
VEH06482,Sedan,40.0,6
VEH06483,Hatchback,60.0,8
VEH06484,Hatchback,60.0,11
VEH06485,SUV,90.0,5
VEH06486,Sedan,60.0,6
VEH06487,SUV,80.0,0
VEH06488,Sedan,60.0,8
VEH06489,SUV,60.0,8
VEH06490,SUV,60.0,11
VEH06491,Hatchback,70.0,9
VEH06492,Sedan,50.0,10
VEH06493,Sedan,50.0,11
VEH06494,SUV,80.0,7
VEH06495,Hatchback,80.0,11
VEH06496,Pickup,90.0,6
VEH06497,Pickup,50.0,9
VEH06498,SUV,70.0,4
VEH06499,SUV,80.0,6
VEH06500,SUV,50.0,6
VEH06501,Sedan,50.0,6
VEH06502,Hatchback,60.0,9
VEH06503,Sedan,80.0,9
VEH06504,SUV,50.0,1
VEH06505,Sedan,80.0,9
VEH06506,Sedan,40.0,4
VEH06507,Sedan,50.0,3
VEH06508,SUV,50.0,1
VEH06509,Hatchback,40.0,9
VEH06510,Sedan,80.0,4
VEH06511,SUV,50.0,6
VEH06512,SUV,60.0,5
VEH06513,SUV,60.0,2
VEH06514,Hatchback,80.0,2
